,gemini-2.5-flash,gpt-4o
kbaa-p010:__COL__:pagecount,22,20
kbaa-p010:__COL__:library,22,21
kbaa-p010:__COL__:description,21,18
kbaa-p010:__COL__:index,22,22
kbaa-p010:matches,270,255
kbaa-p010:total,286,286
kbaa-p010:mismatch_bool,False,False
kbaa-p010:pred_nrows,21,21
kbaa-p010:pred_adj_nrows,22,22
kbaa-p010:gt_nrows,22,22
kbaa-p010:matches_pct,94.4055944055944,89.16083916083916
kbaa-p067:__COL__:lastname,18,20
kbaa-p067:__COL__:firstname,17,18
kbaa-p067:__COL__:maidenname,19,19
kbaa-p067:__COL__:birthyear,19,20
kbaa-p067:__COL__:deathyear,19,20
kbaa-p067:__COL__:title,2,1
kbaa-p067:__COL__:city,20,20
kbaa-p067:__COL__:publisher,19,18
kbaa-p067:__COL__:publishyear,20,19
kbaa-p067:__COL__:pagecount,20,19
kbaa-p067:__COL__:library,20,15
kbaa-p067:__COL__:description,12,14
kbaa-p067:__COL__:index,20,20
kbaa-p067:matches,225,223
kbaa-p067:total,260,260
kbaa-p067:mismatch_bool,False,False
kbaa-p067:pred_nrows,20,19
kbaa-p067:pred_adj_nrows,20,20
kbaa-p067:gt_nrows,20,20
kbaa-p067:matches_pct,86.53846153846155,85.76923076923076
kbaa-p071:__COL__:lastname,21,19
kbaa-p071:__COL__:firstname,19,17
kbaa-p071:__COL__:maidenname,20,20
kbaa-p071:__COL__:birthyear,20,17
kbaa-p071:__COL__:deathyear,21,21
kbaa-p071:__COL__:title,2,13
kbaa-p071:__COL__:city,21,16
kbaa-p071:__COL__:publisher,21,15
kbaa-p071:__COL__:publishyear,19,16
kbaa-p071:__COL__:pagecount,21,16
kbaa-p071:__COL__:library,20,17
kbaa-p071:__COL__:description,18,17
kbaa-p071:__COL__:index,21,17
kbaa-p071:matches,244,221
kbaa-p071:total,273,273
kbaa-p071:mismatch_bool,False,False
kbaa-p071:pred_nrows,21,20
kbaa-p071:pred_adj_nrows,21,21
kbaa-p071:gt_nrows,21,21
kbaa-p071:matches_pct,89.37728937728939,80.95238095238095
kbaa-p070:__COL__:lastname,18,
kbaa-p070:__COL__:firstname,19,
kbaa-p070:__COL__:maidenname,19,
kbaa-p070:__COL__:birthyear,19,
kbaa-p070:__COL__:deathyear,19,
kbaa-p070:__COL__:title,2,
kbaa-p070:__COL__:city,17,
kbaa-p070:__COL__:publisher,17,
kbaa-p070:__COL__:publishyear,19,
kbaa-p070:__COL__:pagecount,18,
kbaa-p070:__COL__:library,18,
kbaa-p070:__COL__:description,17,
kbaa-p070:__COL__:index,18,
kbaa-p070:matches,220,
kbaa-p070:total,247,
kbaa-p070:mismatch_bool,False,True
kbaa-p070:pred_nrows,18,17
kbaa-p070:pred_adj_nrows,19,17
kbaa-p070:gt_nrows,19,19
kbaa-p070:matches_pct,89.06882591093117,
kbaa-p066:__COL__:lastname,18,18
kbaa-p066:__COL__:firstname,17,17
kbaa-p066:__COL__:maidenname,18,18
kbaa-p066:__COL__:birthyear,18,18
kbaa-p066:__COL__:deathyear,18,18
kbaa-p066:__COL__:title,7,6
kbaa-p066:__COL__:city,18,17
kbaa-p066:__COL__:publisher,16,12
kbaa-p066:__COL__:publishyear,18,18
kbaa-p066:__COL__:pagecount,18,18
kbaa-p066:__COL__:library,18,18
kbaa-p066:__COL__:description,16,16
kbaa-p066:__COL__:index,18,18
kbaa-p066:matches,218,212
kbaa-p066:total,234,234
kbaa-p066:mismatch_bool,False,False
kbaa-p066:pred_nrows,18,18
kbaa-p066:pred_adj_nrows,18,18
kbaa-p066:gt_nrows,18,18
kbaa-p066:matches_pct,93.16239316239316,90.5982905982906
kbaa-p119:__COL__:lastname,20,20
kbaa-p119:__COL__:firstname,20,20
kbaa-p119:__COL__:maidenname,20,20
kbaa-p119:__COL__:birthyear,20,19
kbaa-p119:__COL__:deathyear,20,19
kbaa-p119:__COL__:title,19,19
kbaa-p119:__COL__:city,20,18
kbaa-p119:__COL__:publisher,20,16
kbaa-p119:__COL__:publishyear,20,19
kbaa-p119:__COL__:pagecount,20,20
kbaa-p119:__COL__:library,20,20
kbaa-p119:__COL__:description,18,19
kbaa-p119:__COL__:index,20,20
kbaa-p119:matches,257,249
kbaa-p119:total,260,260
kbaa-p119:mismatch_bool,False,False
kbaa-p119:pred_nrows,19,19
kbaa-p119:pred_adj_nrows,20,20
kbaa-p119:gt_nrows,20,20
kbaa-p119:matches_pct,98.84615384615385,95.76923076923077
kbaa-p011:__COL__:lastname,21,21
kbaa-p011:__COL__:firstname,18,18
kbaa-p011:__COL__:maidenname,22,22
kbaa-p011:__COL__:birthyear,22,22
kbaa-p011:__COL__:deathyear,22,22
kbaa-p011:__COL__:title,20,14
kbaa-p011:__COL__:city,20,20
kbaa-p011:__COL__:publisher,22,19
kbaa-p011:__COL__:publishyear,22,21
kbaa-p011:__COL__:pagecount,22,21
kbaa-p011:__COL__:library,22,21
kbaa-p011:__COL__:description,21,16
kbaa-p011:__COL__:index,22,22
kbaa-p011:matches,276,259
kbaa-p011:total,286,286
kbaa-p011:mismatch_bool,False,False
kbaa-p011:pred_nrows,22,21
kbaa-p011:pred_adj_nrows,22,22
kbaa-p011:gt_nrows,22,22
kbaa-p011:matches_pct,96.5034965034965,90.55944055944056
kbaa-p007:matches,,225
kbaa-p007:total,,273
kbaa-p007:mismatch_bool,True,False
kbaa-p007:pred_nrows,22,20
kbaa-p007:pred_adj_nrows,22,21
kbaa-p007:gt_nrows,21,21
kbaa-p007:matches_pct,,82.41758241758241
kbaa-p115:__COL__:lastname,18,18
kbaa-p115:__COL__:firstname,16,17
kbaa-p115:__COL__:maidenname,18,18
kbaa-p115:__COL__:birthyear,18,18
kbaa-p115:__COL__:deathyear,18,17
kbaa-p115:__COL__:title,13,14
kbaa-p115:__COL__:city,17,18
kbaa-p115:__COL__:publisher,17,18
kbaa-p115:__COL__:publishyear,18,18
kbaa-p115:__COL__:pagecount,17,17
kbaa-p115:__COL__:library,17,17
kbaa-p115:__COL__:description,15,17
kbaa-p115:__COL__:index,18,18
kbaa-p115:matches,220,225
kbaa-p115:total,234,234
kbaa-p115:mismatch_bool,False,False
kbaa-p115:pred_nrows,18,18
kbaa-p115:pred_adj_nrows,18,18
kbaa-p115:gt_nrows,18,18
kbaa-p115:matches_pct,94.01709401709401,96.15384615384616
kbaa-p061:__COL__:lastname,20,20
kbaa-p061:__COL__:firstname,18,18
kbaa-p061:__COL__:maidenname,20,17
kbaa-p061:__COL__:birthyear,20,20
kbaa-p061:__COL__:deathyear,20,20
kbaa-p061:__COL__:title,13,3
kbaa-p061:__COL__:city,20,20
kbaa-p061:__COL__:publisher,18,17
kbaa-p061:__COL__:publishyear,20,20
kbaa-p061:__COL__:pagecount,19,18
kbaa-p061:__COL__:library,20,17
kbaa-p061:__COL__:description,16,14
kbaa-p061:__COL__:index,20,20
kbaa-p061:matches,244,224
kbaa-p061:total,260,260
kbaa-p061:mismatch_bool,False,False
kbaa-p061:pred_nrows,20,20
kbaa-p061:pred_adj_nrows,20,20
kbaa-p061:gt_nrows,20,20
kbaa-p061:matches_pct,93.84615384615384,86.15384615384616
kbaa-p124:__COL__:lastname,19,19
kbaa-p124:__COL__:firstname,18,18
kbaa-p124:__COL__:maidenname,19,19
kbaa-p124:__COL__:birthyear,19,19
kbaa-p124:__COL__:deathyear,19,18
kbaa-p124:__COL__:title,13,2
kbaa-p124:__COL__:city,19,18
kbaa-p124:__COL__:publisher,19,15
kbaa-p124:__COL__:publishyear,18,18
kbaa-p124:__COL__:pagecount,19,18
kbaa-p124:__COL__:library,17,0
kbaa-p124:__COL__:description,16,15
kbaa-p124:__COL__:index,19,19
kbaa-p124:matches,234,198
kbaa-p124:total,247,247
kbaa-p124:mismatch_bool,False,False
kbaa-p124:pred_nrows,18,18
kbaa-p124:pred_adj_nrows,19,19
kbaa-p124:gt_nrows,19,19
kbaa-p124:matches_pct,94.73684210526315,80.16194331983806
kbaa-p113:__COL__:lastname,21,11
kbaa-p113:__COL__:firstname,21,11
kbaa-p113:__COL__:maidenname,22,21
kbaa-p113:__COL__:birthyear,22,12
kbaa-p113:__COL__:deathyear,22,14
kbaa-p113:__COL__:title,12,3
kbaa-p113:__COL__:city,22,9
kbaa-p113:__COL__:publisher,21,8
kbaa-p113:__COL__:publishyear,22,9
kbaa-p113:__COL__:pagecount,22,9
kbaa-p113:__COL__:library,22,3
kbaa-p113:__COL__:description,21,10
kbaa-p113:__COL__:index,22,11
kbaa-p113:matches,272,131
kbaa-p113:total,286,286
kbaa-p113:mismatch_bool,False,False
kbaa-p113:pred_nrows,22,21
kbaa-p113:pred_adj_nrows,22,22
kbaa-p113:gt_nrows,22,22
kbaa-p113:matches_pct,95.1048951048951,45.8041958041958
kbaa-p060:__COL__:lastname,19,13
kbaa-p060:__COL__:firstname,14,9
kbaa-p060:__COL__:maidenname,19,17
kbaa-p060:__COL__:birthyear,19,10
kbaa-p060:__COL__:deathyear,19,14
kbaa-p060:__COL__:title,1,7
kbaa-p060:__COL__:city,19,8
kbaa-p060:__COL__:publisher,17,8
kbaa-p060:__COL__:publishyear,19,8
kbaa-p060:__COL__:pagecount,19,8
kbaa-p060:__COL__:library,19,6
kbaa-p060:__COL__:description,17,8
kbaa-p060:__COL__:index,19,8
kbaa-p060:matches,220,124
kbaa-p060:total,247,247
kbaa-p060:mismatch_bool,False,False
kbaa-p060:pred_nrows,19,18
kbaa-p060:pred_adj_nrows,19,19
kbaa-p060:gt_nrows,19,19
kbaa-p060:matches_pct,89.06882591093117,50.20242914979757
kbaa-p063:__COL__:lastname,18,18
kbaa-p063:__COL__:firstname,17,17
kbaa-p063:__COL__:maidenname,17,17
kbaa-p063:__COL__:birthyear,18,18
kbaa-p063:__COL__:deathyear,18,18
kbaa-p063:__COL__:title,9,10
kbaa-p063:__COL__:city,18,17
kbaa-p063:__COL__:publisher,17,17
kbaa-p063:__COL__:publishyear,18,17
kbaa-p063:__COL__:pagecount,17,16
kbaa-p063:__COL__:library,18,17
kbaa-p063:__COL__:description,14,14
kbaa-p063:__COL__:index,18,18
kbaa-p063:matches,217,214
kbaa-p063:total,234,234
kbaa-p063:mismatch_bool,False,False
kbaa-p063:pred_nrows,18,17
kbaa-p063:pred_adj_nrows,18,18
kbaa-p063:gt_nrows,18,18
kbaa-p063:matches_pct,92.73504273504274,91.45299145299145
kbaa-p059:__COL__:lastname,20,19
kbaa-p059:__COL__:firstname,19,20
kbaa-p059:__COL__:maidenname,20,20
kbaa-p059:__COL__:birthyear,20,20
kbaa-p059:__COL__:deathyear,20,20
kbaa-p059:__COL__:title,18,1
kbaa-p059:__COL__:city,19,18
kbaa-p059:__COL__:publisher,19,17
kbaa-p059:__COL__:publishyear,20,19
kbaa-p059:__COL__:pagecount,20,18
kbaa-p059:__COL__:library,18,15
kbaa-p059:__COL__:description,15,13
kbaa-p059:__COL__:index,20,20
kbaa-p059:matches,248,220
kbaa-p059:total,260,260
kbaa-p059:mismatch_bool,False,False
kbaa-p059:pred_nrows,19,19
kbaa-p059:pred_adj_nrows,20,20
kbaa-p059:gt_nrows,20,20
kbaa-p059:matches_pct,95.38461538461539,84.61538461538461
kbaa-p096:__COL__:lastname,17,5
kbaa-p096:__COL__:firstname,17,4
kbaa-p096:__COL__:maidenname,17,16
kbaa-p096:__COL__:birthyear,18,5
kbaa-p096:__COL__:deathyear,18,10
kbaa-p096:__COL__:title,3,1
kbaa-p096:__COL__:city,17,5
kbaa-p096:__COL__:publisher,17,5
kbaa-p096:__COL__:publishyear,18,3
kbaa-p096:__COL__:pagecount,17,4
kbaa-p096:__COL__:library,1,0
kbaa-p096:__COL__:description,18,1
kbaa-p096:__COL__:index,18,3
kbaa-p096:matches,196,62
kbaa-p096:total,234,234
kbaa-p096:mismatch_bool,False,False
kbaa-p096:pred_nrows,18,17
kbaa-p096:pred_adj_nrows,18,18
kbaa-p096:gt_nrows,18,18
kbaa-p096:matches_pct,83.76068376068376,26.495726495726498
kbaa-p038:__COL__:lastname,21,20
kbaa-p038:__COL__:firstname,20,10
kbaa-p038:__COL__:maidenname,21,20
kbaa-p038:__COL__:birthyear,21,14
kbaa-p038:__COL__:deathyear,21,19
kbaa-p038:__COL__:title,10,6
kbaa-p038:__COL__:city,21,13
kbaa-p038:__COL__:publisher,20,12
kbaa-p038:__COL__:publishyear,21,13
kbaa-p038:__COL__:pagecount,21,12
kbaa-p038:__COL__:library,21,13
kbaa-p038:__COL__:description,9,10
kbaa-p038:__COL__:index,21,13
kbaa-p038:matches,248,175
kbaa-p038:total,273,273
kbaa-p038:mismatch_bool,False,False
kbaa-p038:pred_nrows,21,20
kbaa-p038:pred_adj_nrows,21,21
kbaa-p038:gt_nrows,21,21
kbaa-p038:matches_pct,90.84249084249085,64.1025641025641
kbaa-p043:__COL__:lastname,20,20
kbaa-p043:__COL__:firstname,19,20
kbaa-p043:__COL__:maidenname,20,20
kbaa-p043:__COL__:birthyear,20,20
kbaa-p043:__COL__:deathyear,20,20
kbaa-p043:__COL__:title,15,4
kbaa-p043:__COL__:city,20,20
kbaa-p043:__COL__:publisher,19,19
kbaa-p043:__COL__:publishyear,20,20
kbaa-p043:__COL__:pagecount,20,19
kbaa-p043:__COL__:library,19,19
kbaa-p043:__COL__:description,17,15
kbaa-p043:__COL__:index,20,20
kbaa-p043:matches,249,236
kbaa-p043:total,260,260
kbaa-p043:mismatch_bool,False,False
kbaa-p043:pred_nrows,19,19
kbaa-p043:pred_adj_nrows,20,20
kbaa-p043:gt_nrows,20,20
kbaa-p043:matches_pct,95.76923076923077,90.76923076923077
kbaa-p106:__COL__:lastname,19,
kbaa-p106:__COL__:firstname,19,
kbaa-p106:__COL__:maidenname,19,
kbaa-p106:__COL__:birthyear,19,
kbaa-p106:__COL__:deathyear,19,
kbaa-p106:__COL__:title,3,
kbaa-p106:__COL__:city,18,
kbaa-p106:__COL__:publisher,19,
kbaa-p106:__COL__:publishyear,19,
kbaa-p106:__COL__:pagecount,19,
kbaa-p106:__COL__:library,19,
kbaa-p106:__COL__:description,14,
kbaa-p106:__COL__:index,19,
kbaa-p106:matches,225,
kbaa-p106:total,247,
kbaa-p106:mismatch_bool,False,True
kbaa-p106:pred_nrows,18,16
kbaa-p106:pred_adj_nrows,19,16
kbaa-p106:gt_nrows,19,19
kbaa-p106:matches_pct,91.09311740890689,
kbaa-p151:__COL__:lastname,21,21
kbaa-p151:__COL__:firstname,21,20
kbaa-p151:__COL__:maidenname,21,20
kbaa-p151:__COL__:birthyear,21,21
kbaa-p151:__COL__:deathyear,21,21
kbaa-p151:__COL__:title,18,1
kbaa-p151:__COL__:city,21,20
kbaa-p151:__COL__:publisher,21,19
kbaa-p151:__COL__:publishyear,21,21
kbaa-p151:__COL__:pagecount,21,21
kbaa-p151:__COL__:library,21,20
kbaa-p151:__COL__:description,15,14
kbaa-p151:__COL__:index,21,21
kbaa-p151:matches,264,240
kbaa-p151:total,273,273
kbaa-p151:mismatch_bool,False,False
kbaa-p151:pred_nrows,20,20
kbaa-p151:pred_adj_nrows,21,21
kbaa-p151:gt_nrows,21,21
kbaa-p151:matches_pct,96.7032967032967,87.91208791208791
kbaa-p003:__COL__:lastname,18,18
kbaa-p003:__COL__:firstname,18,18
kbaa-p003:__COL__:maidenname,19,19
kbaa-p003:__COL__:birthyear,19,19
kbaa-p003:__COL__:deathyear,19,19
kbaa-p003:__COL__:title,14,7
kbaa-p003:__COL__:city,19,18
kbaa-p003:__COL__:publisher,19,16
kbaa-p003:__COL__:publishyear,19,19
kbaa-p003:__COL__:pagecount,19,19
kbaa-p003:__COL__:library,18,17
kbaa-p003:__COL__:description,19,15
kbaa-p003:__COL__:index,19,19
kbaa-p003:matches,239,223
kbaa-p003:total,247,247
kbaa-p003:mismatch_bool,False,False
kbaa-p003:pred_nrows,19,18
kbaa-p003:pred_adj_nrows,19,19
kbaa-p003:gt_nrows,19,19
kbaa-p003:matches_pct,96.76113360323887,90.2834008097166
kbaa-p107:__COL__:lastname,21,
kbaa-p107:__COL__:firstname,21,
kbaa-p107:__COL__:maidenname,22,
kbaa-p107:__COL__:birthyear,22,
kbaa-p107:__COL__:deathyear,21,
kbaa-p107:__COL__:title,15,
kbaa-p107:__COL__:city,22,
kbaa-p107:__COL__:publisher,22,
kbaa-p107:__COL__:publishyear,22,
kbaa-p107:__COL__:pagecount,22,
kbaa-p107:__COL__:library,22,
kbaa-p107:__COL__:description,20,
kbaa-p107:__COL__:index,22,
kbaa-p107:matches,274,
kbaa-p107:total,286,
kbaa-p107:mismatch_bool,False,True
kbaa-p107:pred_nrows,22,19
kbaa-p107:pred_adj_nrows,22,19
kbaa-p107:gt_nrows,22,22
kbaa-p107:matches_pct,95.8041958041958,
kbaa-p039:__COL__:lastname,20,21
kbaa-p039:__COL__:firstname,18,21
kbaa-p039:__COL__:maidenname,21,21
kbaa-p039:__COL__:birthyear,21,21
kbaa-p039:__COL__:deathyear,21,21
kbaa-p039:__COL__:title,8,5
kbaa-p039:__COL__:city,20,20
kbaa-p039:__COL__:publisher,17,18
kbaa-p039:__COL__:publishyear,21,21
kbaa-p039:__COL__:pagecount,21,21
kbaa-p039:__COL__:library,21,21
kbaa-p039:__COL__:description,17,17
kbaa-p039:__COL__:index,21,21
kbaa-p039:matches,247,249
kbaa-p039:total,273,273
kbaa-p039:mismatch_bool,False,False
kbaa-p039:pred_nrows,21,20
kbaa-p039:pred_adj_nrows,21,21
kbaa-p039:gt_nrows,21,21
kbaa-p039:matches_pct,90.47619047619048,91.20879120879121
kbaa-p058:__COL__:lastname,21,
kbaa-p058:__COL__:firstname,18,
kbaa-p058:__COL__:maidenname,21,
kbaa-p058:__COL__:birthyear,21,
kbaa-p058:__COL__:deathyear,21,
kbaa-p058:__COL__:title,14,
kbaa-p058:__COL__:city,20,
kbaa-p058:__COL__:publisher,21,
kbaa-p058:__COL__:publishyear,21,
kbaa-p058:__COL__:pagecount,21,
kbaa-p058:__COL__:library,21,
kbaa-p058:__COL__:description,19,
kbaa-p058:__COL__:index,21,
kbaa-p058:matches,260,
kbaa-p058:total,273,
kbaa-p058:mismatch_bool,False,True
kbaa-p058:pred_nrows,20,19
kbaa-p058:pred_adj_nrows,21,19
kbaa-p058:gt_nrows,21,21
kbaa-p058:matches_pct,95.23809523809523,
kbaa-p062:__COL__:lastname,20,
kbaa-p062:__COL__:firstname,20,
kbaa-p062:__COL__:maidenname,20,
kbaa-p062:__COL__:birthyear,21,
kbaa-p062:__COL__:deathyear,21,
kbaa-p062:__COL__:title,19,
kbaa-p062:__COL__:city,21,
kbaa-p062:__COL__:publisher,21,
kbaa-p062:__COL__:publishyear,21,
kbaa-p062:__COL__:pagecount,21,
kbaa-p062:__COL__:library,21,
kbaa-p062:__COL__:description,11,
kbaa-p062:__COL__:index,21,
kbaa-p062:matches,258,
kbaa-p062:total,273,
kbaa-p062:mismatch_bool,False,True
kbaa-p062:pred_nrows,21,18
kbaa-p062:pred_adj_nrows,21,18
kbaa-p062:gt_nrows,21,21
kbaa-p062:matches_pct,94.5054945054945,
kbaa-p069:__COL__:lastname,22,22
kbaa-p069:__COL__:firstname,20,14
kbaa-p069:__COL__:maidenname,21,22
kbaa-p069:__COL__:birthyear,22,22
kbaa-p069:__COL__:deathyear,22,21
kbaa-p069:__COL__:title,5,1
kbaa-p069:__COL__:city,22,11
kbaa-p069:__COL__:publisher,19,13
kbaa-p069:__COL__:publishyear,20,20
kbaa-p069:__COL__:pagecount,20,21
kbaa-p069:__COL__:library,18,0
kbaa-p069:__COL__:description,17,21
kbaa-p069:__COL__:index,21,22
kbaa-p069:matches,249,210
kbaa-p069:total,286,286
kbaa-p069:mismatch_bool,False,False
kbaa-p069:pred_nrows,21,21
kbaa-p069:pred_adj_nrows,22,22
kbaa-p069:gt_nrows,22,22
kbaa-p069:matches_pct,87.06293706293707,73.42657342657343
kbaa-p100:__COL__:lastname,19,20
kbaa-p100:__COL__:firstname,20,19
kbaa-p100:__COL__:maidenname,20,19
kbaa-p100:__COL__:birthyear,20,19
kbaa-p100:__COL__:deathyear,20,17
kbaa-p100:__COL__:title,1,1
kbaa-p100:__COL__:city,20,20
kbaa-p100:__COL__:publisher,20,16
kbaa-p100:__COL__:publishyear,20,17
kbaa-p100:__COL__:pagecount,20,18
kbaa-p100:__COL__:library,20,18
kbaa-p100:__COL__:description,15,14
kbaa-p100:__COL__:index,19,17
kbaa-p100:matches,234,215
kbaa-p100:total,260,260
kbaa-p100:mismatch_bool,False,False
kbaa-p100:pred_nrows,20,20
kbaa-p100:pred_adj_nrows,20,20
kbaa-p100:gt_nrows,20,20
kbaa-p100:matches_pct,90.0,82.6923076923077
kbaa-p012:__COL__:lastname,21,20
kbaa-p012:__COL__:firstname,21,21
kbaa-p012:__COL__:maidenname,21,21
kbaa-p012:__COL__:birthyear,21,20
kbaa-p012:__COL__:deathyear,21,20
kbaa-p012:__COL__:title,8,0
kbaa-p012:__COL__:city,19,17
kbaa-p012:__COL__:publisher,20,12
kbaa-p012:__COL__:publishyear,20,19
kbaa-p012:__COL__:pagecount,20,19
kbaa-p012:__COL__:library,20,17
kbaa-p012:__COL__:description,18,18
kbaa-p012:__COL__:index,21,21
kbaa-p012:matches,251,225
kbaa-p012:total,273,273
kbaa-p012:mismatch_bool,False,False
kbaa-p012:pred_nrows,20,20
kbaa-p012:pred_adj_nrows,21,21
kbaa-p012:gt_nrows,21,21
kbaa-p012:matches_pct,91.94139194139194,82.41758241758241
kbaa-p004:__COL__:lastname,20,
kbaa-p004:__COL__:firstname,20,
kbaa-p004:__COL__:maidenname,20,
kbaa-p004:__COL__:birthyear,20,
kbaa-p004:__COL__:deathyear,20,
kbaa-p004:__COL__:title,18,
kbaa-p004:__COL__:city,18,
kbaa-p004:__COL__:publisher,18,
kbaa-p004:__COL__:publishyear,19,
kbaa-p004:__COL__:pagecount,18,
kbaa-p004:__COL__:library,19,
kbaa-p004:__COL__:description,16,
kbaa-p004:__COL__:index,20,
kbaa-p004:matches,246,
kbaa-p004:total,260,
kbaa-p004:mismatch_bool,False,True
kbaa-p004:pred_nrows,19,18
kbaa-p004:pred_adj_nrows,20,18
kbaa-p004:gt_nrows,20,20
kbaa-p004:matches_pct,94.61538461538461,
kbaa-p073:__COL__:lastname,18,18
kbaa-p073:__COL__:firstname,19,18
kbaa-p073:__COL__:maidenname,19,19
kbaa-p073:__COL__:birthyear,19,16
kbaa-p073:__COL__:deathyear,19,16
kbaa-p073:__COL__:title,6,8
kbaa-p073:__COL__:city,18,18
kbaa-p073:__COL__:publisher,17,18
kbaa-p073:__COL__:publishyear,19,19
kbaa-p073:__COL__:pagecount,19,19
kbaa-p073:__COL__:library,19,19
kbaa-p073:__COL__:description,14,15
kbaa-p073:__COL__:index,19,19
kbaa-p073:matches,225,222
kbaa-p073:total,247,247
kbaa-p073:mismatch_bool,False,False
kbaa-p073:pred_nrows,19,19
kbaa-p073:pred_adj_nrows,19,19
kbaa-p073:gt_nrows,19,19
kbaa-p073:matches_pct,91.09311740890689,89.87854251012146
kbaa-p065:__COL__:lastname,19,19
kbaa-p065:__COL__:firstname,19,19
kbaa-p065:__COL__:maidenname,19,19
kbaa-p065:__COL__:birthyear,19,19
kbaa-p065:__COL__:deathyear,19,19
kbaa-p065:__COL__:title,6,11
kbaa-p065:__COL__:city,18,16
kbaa-p065:__COL__:publisher,18,15
kbaa-p065:__COL__:publishyear,19,19
kbaa-p065:__COL__:pagecount,19,17
kbaa-p065:__COL__:library,18,18
kbaa-p065:__COL__:description,15,16
kbaa-p065:__COL__:index,19,19
kbaa-p065:matches,227,226
kbaa-p065:total,247,247
kbaa-p065:mismatch_bool,False,False
kbaa-p065:pred_nrows,18,18
kbaa-p065:pred_adj_nrows,19,19
kbaa-p065:gt_nrows,19,19
kbaa-p065:matches_pct,91.90283400809717,91.49797570850203
kbaa-p049:__COL__:lastname,18,19
kbaa-p049:__COL__:firstname,17,19
kbaa-p049:__COL__:maidenname,18,18
kbaa-p049:__COL__:birthyear,19,19
kbaa-p049:__COL__:deathyear,19,19
kbaa-p049:__COL__:title,2,1
kbaa-p049:__COL__:city,19,15
kbaa-p049:__COL__:publisher,19,18
kbaa-p049:__COL__:publishyear,19,18
kbaa-p049:__COL__:pagecount,19,18
kbaa-p049:__COL__:library,19,15
kbaa-p049:__COL__:description,17,3
kbaa-p049:__COL__:index,19,19
kbaa-p049:matches,224,201
kbaa-p049:total,247,247
kbaa-p049:mismatch_bool,False,False
kbaa-p049:pred_nrows,19,18
kbaa-p049:pred_adj_nrows,19,19
kbaa-p049:gt_nrows,19,19
kbaa-p049:matches_pct,90.68825910931174,81.37651821862349
kbaa-p008:__COL__:lastname,22,17
kbaa-p008:__COL__:firstname,21,14
kbaa-p008:__COL__:maidenname,22,19
kbaa-p008:__COL__:birthyear,22,14
kbaa-p008:__COL__:deathyear,22,18
kbaa-p008:__COL__:title,18,8
kbaa-p008:__COL__:city,22,16
kbaa-p008:__COL__:publisher,20,13
kbaa-p008:__COL__:publishyear,22,14
kbaa-p008:__COL__:pagecount,22,16
kbaa-p008:__COL__:library,22,1
kbaa-p008:__COL__:description,19,14
kbaa-p008:__COL__:index,22,15
kbaa-p008:matches,276,179
kbaa-p008:total,286,286
kbaa-p008:mismatch_bool,False,False
kbaa-p008:pred_nrows,22,21
kbaa-p008:pred_adj_nrows,22,22
kbaa-p008:gt_nrows,22,22
kbaa-p008:matches_pct,96.5034965034965,62.58741258741259
kbaa-p009:__COL__:lastname,23,23
kbaa-p009:__COL__:firstname,20,19
kbaa-p009:__COL__:maidenname,20,23
kbaa-p009:__COL__:birthyear,23,23
kbaa-p009:__COL__:deathyear,23,23
kbaa-p009:__COL__:title,6,4
