,gemini-2.5-flash,gpt-4o
kbaa-p119:__COL__:pagecount,20,20
kbaa-p119:__COL__:library,20,20
kbaa-p119:__COL__:description,19,19
kbaa-p119:__COL__:index,20,20
kbaa-p119:matches,259,252
kbaa-p119:total,260,260
kbaa-p119:mismatch_bool,False,False
kbaa-p119:pred_nrows,19,19
kbaa-p119:pred_adj_nrows,20,20
kbaa-p119:gt_nrows,20,20
kbaa-p119:matches_pct,99.61538461538461,96.92307692307692
kbaa-p011:__COL__:lastname,21,22
kbaa-p011:__COL__:firstname,18,19
kbaa-p011:__COL__:maidenname,22,22
kbaa-p011:__COL__:birthyear,22,22
kbaa-p011:__COL__:deathyear,22,22
kbaa-p011:__COL__:title,22,19
kbaa-p011:__COL__:city,22,21
kbaa-p011:__COL__:publisher,22,21
kbaa-p011:__COL__:publishyear,22,21
kbaa-p011:__COL__:pagecount,22,21
kbaa-p011:__COL__:library,22,21
kbaa-p011:__COL__:description,21,17
kbaa-p011:__COL__:index,22,22
kbaa-p011:matches,280,270
kbaa-p011:total,286,286
kbaa-p011:mismatch_bool,False,False
kbaa-p011:pred_nrows,22,21
kbaa-p011:pred_adj_nrows,22,22
kbaa-p011:gt_nrows,22,22
kbaa-p011:matches_pct,97.9020979020979,94.4055944055944
kbaa-p007:matches,,266
kbaa-p007:total,,273
kbaa-p007:mismatch_bool,True,False
kbaa-p007:pred_nrows,22,20
kbaa-p007:pred_adj_nrows,22,21
kbaa-p007:gt_nrows,21,21
kbaa-p007:matches_pct,,97.43589743589743
kbaa-p115:__COL__:lastname,18,18
kbaa-p115:__COL__:firstname,17,17
kbaa-p115:__COL__:maidenname,18,18
kbaa-p115:__COL__:birthyear,18,18
kbaa-p115:__COL__:deathyear,18,17
kbaa-p115:__COL__:title,18,18
kbaa-p115:__COL__:city,17,18
kbaa-p115:__COL__:publisher,18,18
kbaa-p115:__COL__:publishyear,18,18
kbaa-p115:__COL__:pagecount,17,17
kbaa-p115:__COL__:library,17,17
kbaa-p115:__COL__:description,15,18
kbaa-p115:__COL__:index,18,18
kbaa-p115:matches,227,230
kbaa-p115:total,234,234
kbaa-p115:mismatch_bool,False,False
kbaa-p115:pred_nrows,18,18
kbaa-p115:pred_adj_nrows,18,18
kbaa-p115:gt_nrows,18,18
kbaa-p115:matches_pct,97.00854700854701,98.29059829059828
kbaa-p061:__COL__:lastname,20,20
kbaa-p061:__COL__:firstname,19,18
kbaa-p061:__COL__:maidenname,20,17
kbaa-p061:__COL__:birthyear,20,20
kbaa-p061:__COL__:deathyear,20,20
kbaa-p061:__COL__:title,20,17
kbaa-p061:__COL__:city,20,20
kbaa-p061:__COL__:publisher,20,18
kbaa-p061:__COL__:publishyear,20,20
kbaa-p061:__COL__:pagecount,19,18
kbaa-p061:__COL__:library,20,18
kbaa-p061:__COL__:description,19,17
kbaa-p061:__COL__:index,20,20
kbaa-p061:matches,257,243
kbaa-p061:total,260,260
kbaa-p061:mismatch_bool,False,False
kbaa-p061:pred_nrows,20,20
kbaa-p061:pred_adj_nrows,20,20
kbaa-p061:gt_nrows,20,20
kbaa-p061:matches_pct,98.84615384615385,93.46153846153847
kbaa-p124:__COL__:lastname,19,19
kbaa-p124:__COL__:firstname,18,18
kbaa-p124:__COL__:maidenname,19,19
kbaa-p124:__COL__:birthyear,19,19
kbaa-p124:__COL__:deathyear,19,18
kbaa-p124:__COL__:title,18,17
kbaa-p124:__COL__:city,19,18
kbaa-p124:__COL__:publisher,19,17
kbaa-p124:__COL__:publishyear,18,18
kbaa-p124:__COL__:pagecount,19,18
kbaa-p124:__COL__:library,17,2
kbaa-p124:__COL__:description,17,16
kbaa-p124:__COL__:index,19,19
kbaa-p124:matches,240,218
kbaa-p124:total,247,247
kbaa-p124:mismatch_bool,False,False
kbaa-p124:pred_nrows,18,18
kbaa-p124:pred_adj_nrows,19,19
kbaa-p124:gt_nrows,19,19
kbaa-p124:matches_pct,97.16599190283401,88.25910931174089
kbaa-p113:__COL__:lastname,21,13
kbaa-p113:__COL__:firstname,21,11
kbaa-p113:__COL__:maidenname,22,21
kbaa-p113:__COL__:birthyear,22,12
kbaa-p113:__COL__:deathyear,22,14
kbaa-p113:__COL__:title,21,9
kbaa-p113:__COL__:city,22,9
kbaa-p113:__COL__:publisher,22,9
kbaa-p113:__COL__:publishyear,22,9
kbaa-p113:__COL__:pagecount,22,9
kbaa-p113:__COL__:library,22,3
kbaa-p113:__COL__:description,21,10
kbaa-p113:__COL__:index,22,11
kbaa-p113:matches,282,140
kbaa-p113:total,286,286
kbaa-p113:mismatch_bool,False,False
kbaa-p113:pred_nrows,22,21
kbaa-p113:pred_adj_nrows,22,22
kbaa-p113:gt_nrows,22,22
kbaa-p113:matches_pct,98.6013986013986,48.95104895104895
kbaa-p060:__COL__:lastname,19,14
kbaa-p060:__COL__:firstname,15,9
kbaa-p060:__COL__:maidenname,19,17
kbaa-p060:__COL__:birthyear,19,10
kbaa-p060:__COL__:deathyear,19,14
kbaa-p060:__COL__:title,19,8
kbaa-p060:__COL__:city,19,8
kbaa-p060:__COL__:publisher,19,9
kbaa-p060:__COL__:publishyear,19,8
kbaa-p060:__COL__:pagecount,19,8
kbaa-p060:__COL__:library,19,9
kbaa-p060:__COL__:description,19,8
kbaa-p060:__COL__:index,19,8
kbaa-p060:matches,243,130
kbaa-p060:total,247,247
kbaa-p060:mismatch_bool,False,False
kbaa-p060:pred_nrows,19,18
kbaa-p060:pred_adj_nrows,19,19
kbaa-p060:gt_nrows,19,19
kbaa-p060:matches_pct,98.38056680161942,52.63157894736842
kbaa-p063:__COL__:lastname,18,18
kbaa-p063:__COL__:firstname,18,18
kbaa-p063:__COL__:maidenname,17,17
kbaa-p063:__COL__:birthyear,18,18
kbaa-p063:__COL__:deathyear,18,18
kbaa-p063:__COL__:title,15,15
kbaa-p063:__COL__:city,18,17
kbaa-p063:__COL__:publisher,17,18
kbaa-p063:__COL__:publishyear,18,17
kbaa-p063:__COL__:pagecount,17,16
kbaa-p063:__COL__:library,18,17
kbaa-p063:__COL__:description,15,17
kbaa-p063:__COL__:index,18,18
kbaa-p063:matches,225,224
kbaa-p063:total,234,234
kbaa-p063:mismatch_bool,False,False
kbaa-p063:pred_nrows,18,17
kbaa-p063:pred_adj_nrows,18,18
kbaa-p063:gt_nrows,18,18
kbaa-p063:matches_pct,96.15384615384616,95.72649572649573
kbaa-p059:__COL__:lastname,20,19
kbaa-p059:__COL__:firstname,19,20
kbaa-p059:__COL__:maidenname,20,20
kbaa-p059:__COL__:birthyear,20,20
kbaa-p059:__COL__:deathyear,20,20
kbaa-p059:__COL__:title,20,17
kbaa-p059:__COL__:city,19,18
kbaa-p059:__COL__:publisher,20,17
kbaa-p059:__COL__:publishyear,20,19
kbaa-p059:__COL__:pagecount,20,18
kbaa-p059:__COL__:library,18,17
kbaa-p059:__COL__:description,17,18
kbaa-p059:__COL__:index,20,20
kbaa-p059:matches,253,243
kbaa-p059:total,260,260
kbaa-p059:mismatch_bool,False,False
kbaa-p059:pred_nrows,19,19
kbaa-p059:pred_adj_nrows,20,20
kbaa-p059:gt_nrows,20,20
kbaa-p059:matches_pct,97.3076923076923,93.46153846153847
kbaa-p096:__COL__:lastname,17,5
kbaa-p096:__COL__:firstname,17,4
kbaa-p096:__COL__:maidenname,17,16
kbaa-p096:__COL__:birthyear,18,5
kbaa-p096:__COL__:deathyear,18,10
kbaa-p096:__COL__:title,15,3
kbaa-p096:__COL__:city,17,5
kbaa-p096:__COL__:publisher,17,6
kbaa-p096:__COL__:publishyear,18,3
kbaa-p096:__COL__:pagecount,17,4
kbaa-p096:__COL__:library,16,2
kbaa-p096:__COL__:description,18,3
kbaa-p096:__COL__:index,18,3
kbaa-p096:matches,223,69
kbaa-p096:total,234,234
kbaa-p096:mismatch_bool,False,False
kbaa-p096:pred_nrows,18,17
kbaa-p096:pred_adj_nrows,18,18
kbaa-p096:gt_nrows,18,18
kbaa-p096:matches_pct,95.2991452991453,29.48717948717949
kbaa-p038:__COL__:lastname,21,20
kbaa-p038:__COL__:firstname,20,12
kbaa-p038:__COL__:maidenname,21,20
kbaa-p038:__COL__:birthyear,21,14
kbaa-p038:__COL__:deathyear,21,19
kbaa-p038:__COL__:title,18,13
kbaa-p038:__COL__:city,21,14
kbaa-p038:__COL__:publisher,20,12
kbaa-p038:__COL__:publishyear,21,13
kbaa-p038:__COL__:pagecount,21,12
kbaa-p038:__COL__:library,21,13
kbaa-p038:__COL__:description,14,12
kbaa-p038:__COL__:index,21,13
kbaa-p038:matches,261,187
kbaa-p038:total,273,273
kbaa-p038:mismatch_bool,False,False
kbaa-p038:pred_nrows,21,20
kbaa-p038:pred_adj_nrows,21,21
kbaa-p038:gt_nrows,21,21
kbaa-p038:matches_pct,95.6043956043956,68.4981684981685
kbaa-p043:__COL__:lastname,20,20
kbaa-p043:__COL__:firstname,19,20
kbaa-p043:__COL__:maidenname,20,20
kbaa-p043:__COL__:birthyear,20,20
kbaa-p043:__COL__:deathyear,20,20
kbaa-p043:__COL__:title,20,19
kbaa-p043:__COL__:city,20,20
kbaa-p043:__COL__:publisher,19,19
kbaa-p043:__COL__:publishyear,20,20
kbaa-p043:__COL__:pagecount,20,19
kbaa-p043:__COL__:library,19,19
kbaa-p043:__COL__:description,18,18
kbaa-p043:__COL__:index,20,20
kbaa-p043:matches,255,254
kbaa-p043:total,260,260
kbaa-p043:mismatch_bool,False,False
kbaa-p043:pred_nrows,19,19
kbaa-p043:pred_adj_nrows,20,20
kbaa-p043:gt_nrows,20,20
kbaa-p043:matches_pct,98.07692307692307,97.6923076923077
kbaa-p106:__COL__:lastname,19,
kbaa-p106:__COL__:firstname,19,
kbaa-p106:__COL__:maidenname,19,
kbaa-p106:__COL__:birthyear,19,
kbaa-p106:__COL__:deathyear,19,
kbaa-p106:__COL__:title,18,
kbaa-p106:__COL__:city,18,
kbaa-p106:__COL__:publisher,19,
kbaa-p106:__COL__:publishyear,19,
kbaa-p106:__COL__:pagecount,19,
kbaa-p106:__COL__:library,19,
kbaa-p106:__COL__:description,15,
kbaa-p106:__COL__:index,19,
kbaa-p106:matches,241,
kbaa-p106:total,247,
kbaa-p106:mismatch_bool,False,True
kbaa-p106:pred_nrows,18,16
kbaa-p106:pred_adj_nrows,19,16
kbaa-p106:gt_nrows,19,19
kbaa-p106:matches_pct,97.57085020242914,
kbaa-p151:__COL__:lastname,21,21
kbaa-p151:__COL__:firstname,21,20
kbaa-p151:__COL__:maidenname,21,20
kbaa-p151:__COL__:birthyear,21,21
kbaa-p151:__COL__:deathyear,21,21
kbaa-p151:__COL__:title,21,19
kbaa-p151:__COL__:city,21,20
kbaa-p151:__COL__:publisher,21,20
kbaa-p151:__COL__:publishyear,21,21
kbaa-p151:__COL__:pagecount,21,21
kbaa-p151:__COL__:library,21,20
kbaa-p151:__COL__:description,15,15
kbaa-p151:__COL__:index,21,21
kbaa-p151:matches,267,260
kbaa-p151:total,273,273
kbaa-p151:mismatch_bool,False,False
kbaa-p151:pred_nrows,20,20
kbaa-p151:pred_adj_nrows,21,21
kbaa-p151:gt_nrows,21,21
kbaa-p151:matches_pct,97.8021978021978,95.23809523809523
kbaa-p003:__COL__:lastname,18,18
kbaa-p003:__COL__:firstname,18,18
kbaa-p003:__COL__:maidenname,19,19
kbaa-p003:__COL__:birthyear,19,19
kbaa-p003:__COL__:deathyear,19,19
kbaa-p003:__COL__:title,19,18
kbaa-p003:__COL__:city,19,18
kbaa-p003:__COL__:publisher,19,18
kbaa-p003:__COL__:publishyear,19,19
kbaa-p003:__COL__:pagecount,19,19
kbaa-p003:__COL__:library,18,17
kbaa-p003:__COL__:description,19,17
kbaa-p003:__COL__:index,19,19
kbaa-p003:matches,244,238
kbaa-p003:total,247,247
kbaa-p003:mismatch_bool,False,False
kbaa-p003:pred_nrows,19,18
kbaa-p003:pred_adj_nrows,19,19
kbaa-p003:gt_nrows,19,19
kbaa-p003:matches_pct,98.78542510121457,96.35627530364373
kbaa-p107:__COL__:lastname,21,
kbaa-p107:__COL__:firstname,21,
kbaa-p107:__COL__:maidenname,22,
kbaa-p107:__COL__:birthyear,22,
kbaa-p107:__COL__:deathyear,21,
kbaa-p107:__COL__:title,22,
kbaa-p107:__COL__:city,22,
kbaa-p107:__COL__:publisher,22,
kbaa-p107:__COL__:publishyear,22,
kbaa-p107:__COL__:pagecount,22,
kbaa-p107:__COL__:library,22,
kbaa-p107:__COL__:description,21,
kbaa-p107:__COL__:index,22,
kbaa-p107:matches,282,
kbaa-p107:total,286,
kbaa-p107:mismatch_bool,False,True
kbaa-p107:pred_nrows,22,19
kbaa-p107:pred_adj_nrows,22,19
kbaa-p107:gt_nrows,22,22
kbaa-p107:matches_pct,98.6013986013986,
kbaa-p039:__COL__:lastname,20,21
kbaa-p039:__COL__:firstname,20,21
kbaa-p039:__COL__:maidenname,21,21
kbaa-p039:__COL__:birthyear,21,21
kbaa-p039:__COL__:deathyear,21,21
kbaa-p039:__COL__:title,20,20
kbaa-p039:__COL__:city,21,20
kbaa-p039:__COL__:publisher,20,20
kbaa-p039:__COL__:publishyear,21,21
kbaa-p039:__COL__:pagecount,21,21
kbaa-p039:__COL__:library,21,21
kbaa-p039:__COL__:description,20,20
kbaa-p039:__COL__:index,21,21
kbaa-p039:matches,268,269
kbaa-p039:total,273,273
kbaa-p039:mismatch_bool,False,False
kbaa-p039:pred_nrows,21,20
kbaa-p039:pred_adj_nrows,21,21
kbaa-p039:gt_nrows,21,21
kbaa-p039:matches_pct,98.16849816849816,98.53479853479854
kbaa-p058:__COL__:lastname,21,
kbaa-p058:__COL__:firstname,21,
kbaa-p058:__COL__:maidenname,21,
kbaa-p058:__COL__:birthyear,21,
kbaa-p058:__COL__:deathyear,21,
kbaa-p058:__COL__:title,21,
kbaa-p058:__COL__:city,20,
kbaa-p058:__COL__:publisher,21,
kbaa-p058:__COL__:publishyear,21,
kbaa-p058:__COL__:pagecount,21,
kbaa-p058:__COL__:library,21,
kbaa-p058:__COL__:description,19,
kbaa-p058:__COL__:index,21,
kbaa-p058:matches,270,
kbaa-p058:total,273,
kbaa-p058:mismatch_bool,False,True
kbaa-p058:pred_nrows,20,19
kbaa-p058:pred_adj_nrows,21,19
kbaa-p058:gt_nrows,21,21
kbaa-p058:matches_pct,98.9010989010989,
kbaa-p062:__COL__:lastname,20,
kbaa-p062:__COL__:firstname,20,
kbaa-p062:__COL__:maidenname,20,
kbaa-p062:__COL__:birthyear,21,
kbaa-p062:__COL__:deathyear,21,
kbaa-p062:__COL__:title,21,
kbaa-p062:__COL__:city,21,
kbaa-p062:__COL__:publisher,21,
kbaa-p062:__COL__:publishyear,21,
kbaa-p062:__COL__:pagecount,21,
kbaa-p062:__COL__:library,21,
kbaa-p062:__COL__:description,19,
kbaa-p062:__COL__:index,21,
kbaa-p062:matches,268,
kbaa-p062:total,273,
kbaa-p062:mismatch_bool,False,True
kbaa-p062:pred_nrows,21,18
kbaa-p062:pred_adj_nrows,21,18
kbaa-p062:gt_nrows,21,21
kbaa-p062:matches_pct,98.16849816849816,
kbaa-p069:__COL__:lastname,22,22
kbaa-p069:__COL__:firstname,21,20
kbaa-p069:__COL__:maidenname,21,22
kbaa-p069:__COL__:birthyear,22,22
kbaa-p069:__COL__:deathyear,22,21
kbaa-p069:__COL__:title,21,21
kbaa-p069:__COL__:city,22,15
kbaa-p069:__COL__:publisher,19,17
kbaa-p069:__COL__:publishyear,20,20
kbaa-p069:__COL__:pagecount,20,21
kbaa-p069:__COL__:library,18,18
kbaa-p069:__COL__:description,19,21
kbaa-p069:__COL__:index,21,22
kbaa-p069:matches,268,262
kbaa-p069:total,286,286
kbaa-p069:mismatch_bool,False,False
kbaa-p069:pred_nrows,21,21
kbaa-p069:pred_adj_nrows,22,22
kbaa-p069:gt_nrows,22,22
kbaa-p069:matches_pct,93.7062937062937,91.6083916083916
kbaa-p100:__COL__:lastname,20,20
kbaa-p100:__COL__:firstname,20,20
kbaa-p100:__COL__:maidenname,20,19
kbaa-p100:__COL__:birthyear,20,19
kbaa-p100:__COL__:deathyear,20,17
kbaa-p100:__COL__:title,20,19
kbaa-p100:__COL__:city,20,20
kbaa-p100:__COL__:publisher,20,20
kbaa-p100:__COL__:publishyear,20,17
kbaa-p100:__COL__:pagecount,20,18
kbaa-p100:__COL__:library,20,18
kbaa-p100:__COL__:description,16,17
kbaa-p100:__COL__:index,19,17
kbaa-p100:matches,255,241
kbaa-p100:total,260,260
kbaa-p100:mismatch_bool,False,False
kbaa-p100:pred_nrows,20,20
kbaa-p100:pred_adj_nrows,20,20
kbaa-p100:gt_nrows,20,20
kbaa-p100:matches_pct,98.07692307692307,92.6923076923077
kbaa-p012:__COL__:lastname,21,21
kbaa-p012:__COL__:firstname,21,21
kbaa-p012:__COL__:maidenname,21,21
kbaa-p012:__COL__:birthyear,21,20
kbaa-p012:__COL__:deathyear,21,20
kbaa-p012:__COL__:title,19,17
kbaa-p012:__COL__:city,19,17
kbaa-p012:__COL__:publisher,20,14
kbaa-p012:__COL__:publishyear,20,19
kbaa-p012:__COL__:pagecount,20,19
kbaa-p012:__COL__:library,20,17
kbaa-p012:__COL__:description,19,18
kbaa-p012:__COL__:index,21,21
kbaa-p012:matches,263,245
kbaa-p012:total,273,273
kbaa-p012:mismatch_bool,False,False
kbaa-p012:pred_nrows,20,20
kbaa-p012:pred_adj_nrows,21,21
kbaa-p012:gt_nrows,21,21
kbaa-p012:matches_pct,96.33699633699634,89.74358974358975
kbaa-p004:__COL__:lastname,20,
kbaa-p004:__COL__:firstname,20,
kbaa-p004:__COL__:maidenname,20,
kbaa-p004:__COL__:birthyear,20,
kbaa-p004:__COL__:deathyear,20,
kbaa-p004:__COL__:title,19,
kbaa-p004:__COL__:city,19,
kbaa-p004:__COL__:publisher,18,
kbaa-p004:__COL__:publishyear,19,
kbaa-p004:__COL__:pagecount,18,
kbaa-p004:__COL__:library,19,
kbaa-p004:__COL__:description,18,
kbaa-p004:__COL__:index,20,
kbaa-p004:matches,250,
kbaa-p004:total,260,
kbaa-p004:mismatch_bool,False,True
kbaa-p004:pred_nrows,19,18
kbaa-p004:pred_adj_nrows,20,18
kbaa-p004:gt_nrows,20,20
kbaa-p004:matches_pct,96.15384615384616,
kbaa-p073:__COL__:lastname,19,19
kbaa-p073:__COL__:firstname,19,18
kbaa-p073:__COL__:maidenname,19,19
kbaa-p073:__COL__:birthyear,19,16
kbaa-p073:__COL__:deathyear,19,16
kbaa-p073:__COL__:title,19,18
kbaa-p073:__COL__:city,19,18
kbaa-p073:__COL__:publisher,17,18
kbaa-p073:__COL__:publishyear,19,19
kbaa-p073:__COL__:pagecount,19,19
kbaa-p073:__COL__:library,19,19
kbaa-p073:__COL__:description,18,18
kbaa-p073:__COL__:index,19,19
kbaa-p073:matches,244,236
kbaa-p073:total,247,247
kbaa-p073:mismatch_bool,False,False
kbaa-p073:pred_nrows,19,19
kbaa-p073:pred_adj_nrows,19,19
kbaa-p073:gt_nrows,19,19
kbaa-p073:matches_pct,98.78542510121457,95.54655870445345
kbaa-p065:__COL__:lastname,19,19
kbaa-p065:__COL__:firstname,19,19
kbaa-p065:__COL__:maidenname,19,19
kbaa-p065:__COL__:birthyear,19,19
kbaa-p065:__COL__:deathyear,19,19
kbaa-p065:__COL__:title,19,18
kbaa-p065:__COL__:city,18,17
kbaa-p065:__COL__:publisher,18,15
kbaa-p065:__COL__:publishyear,19,19
kbaa-p065:__COL__:pagecount,19,17
kbaa-p065:__COL__:library,18,18
kbaa-p065:__COL__:description,18,18
kbaa-p065:__COL__:index,19,19
kbaa-p065:matches,243,236
kbaa-p065:total,247,247
kbaa-p065:mismatch_bool,False,False
kbaa-p065:pred_nrows,18,18
kbaa-p065:pred_adj_nrows,19,19
kbaa-p065:gt_nrows,19,19
kbaa-p065:matches_pct,98.38056680161942,95.54655870445345
kbaa-p049:__COL__:lastname,18,19
kbaa-p049:__COL__:firstname,18,19
kbaa-p049:__COL__:maidenname,18,19
kbaa-p049:__COL__:birthyear,19,19
kbaa-p049:__COL__:deathyear,19,19
kbaa-p049:__COL__:title,19,18
kbaa-p049:__COL__:city,19,18
kbaa-p049:__COL__:publisher,19,18
kbaa-p049:__COL__:publishyear,19,18
kbaa-p049:__COL__:pagecount,19,18
kbaa-p049:__COL__:library,19,15
kbaa-p049:__COL__:description,18,17
kbaa-p049:__COL__:index,19,19
kbaa-p049:matches,243,236
kbaa-p049:total,247,247
kbaa-p049:mismatch_bool,False,False
kbaa-p049:pred_nrows,19,18
kbaa-p049:pred_adj_nrows,19,19
kbaa-p049:gt_nrows,19,19
kbaa-p049:matches_pct,98.38056680161942,95.54655870445345
kbaa-p008:__COL__:lastname,22,17
kbaa-p008:__COL__:firstname,21,15
kbaa-p008:__COL__:maidenname,22,21
kbaa-p008:__COL__:birthyear,22,14
kbaa-p008:__COL__:deathyear,22,18
kbaa-p008:__COL__:title,20,14
kbaa-p008:__COL__:city,22,16
kbaa-p008:__COL__:publisher,21,14
kbaa-p008:__COL__:publishyear,22,14
kbaa-p008:__COL__:pagecount,22,16
kbaa-p008:__COL__:library,22,1
kbaa-p008:__COL__:description,20,16
kbaa-p008:__COL__:index,22,15
kbaa-p008:matches,280,191
kbaa-p008:total,286,286
kbaa-p008:mismatch_bool,False,False
kbaa-p008:pred_nrows,22,21
kbaa-p008:pred_adj_nrows,22,22
kbaa-p008:gt_nrows,22,22
kbaa-p008:matches_pct,97.9020979020979,66.78321678321679
kbaa-p009:__COL__:lastname,23,23
kbaa-p009:__COL__:firstname,21,19
kbaa-p009:__COL__:maidenname,20,23
kbaa-p009:__COL__:birthyear,23,23
kbaa-p009:__COL__:deathyear,23,23
kbaa-p009:__COL__:title,22,22
