,gemini-2.5-flash,gpt-4o
kbaa-p058:cer_pct,8.855047941342358,2.7918781725888326
kbaa-p058:wer_pct,10.594795539033457,4.646840148698884
kbaa-p058:token_sort_ratio,98.35677276091785,97.85202863961814
kbaa-p059:dist_char,299,117
kbaa-p059:doc_len,3675,3675
kbaa-p059:cer_pct,8.136054421768707,3.183673469387755
kbaa-p059:wer_pct,9.246575342465754,5.650684931506849
kbaa-p059:token_sort_ratio,99.44325481798715,98.21016166281755
kbaa-p060:dist_char,266,75
kbaa-p060:doc_len,3610,3610
kbaa-p060:cer_pct,7.368421052631578,2.0775623268698062
kbaa-p060:wer_pct,8.922558922558922,5.555555555555555
kbaa-p060:token_sort_ratio,99.42196531791907,98.86429819452533
kbaa-p061:dist_char,54,60
kbaa-p061:doc_len,3633,3633
kbaa-p061:cer_pct,1.486374896779521,1.6515276630883566
kbaa-p061:wer_pct,3.2367972742759794,2.72572402044293
kbaa-p061:token_sort_ratio,99.11989611888616,98.98902368573079
kbaa-p062:dist_char,45,45
kbaa-p062:doc_len,3694,3694
kbaa-p062:cer_pct,1.2181916621548459,1.2181916621548459
kbaa-p062:wer_pct,4.745762711864407,5.084745762711865
kbaa-p062:token_sort_ratio,99.09168322452456,99.09168322452456
kbaa-p063:dist_char,44,43
kbaa-p063:doc_len,3672,3672
kbaa-p063:cer_pct,1.1982570806100217,1.171023965141612
kbaa-p063:wer_pct,2.6178010471204187,2.2687609075043627
kbaa-p063:token_sort_ratio,98.86104783599089,98.9749430523918
kbaa-p064:dist_char,347,60
kbaa-p064:doc_len,3589,3589
kbaa-p064:cer_pct,9.668431317915854,1.6717748676511563
kbaa-p064:wer_pct,14.236706689536879,3.2590051457975986
kbaa-p064:token_sort_ratio,96.63670629167875,98.6639260020555
kbaa-p065:dist_char,42,60
kbaa-p065:doc_len,3589,3589
kbaa-p065:cer_pct,1.1702424073558095,1.6717748676511563
kbaa-p065:wer_pct,4.577464788732395,5.105633802816902
kbaa-p065:token_sort_ratio,98.20986755930723,97.89964994165695
kbaa-p066:dist_char,377,59
kbaa-p066:doc_len,3602,3602
kbaa-p066:cer_pct,10.466407551360355,1.6379789006107717
kbaa-p066:wer_pct,14.847942754919499,5.008944543828265
kbaa-p066:token_sort_ratio,97.09185142528074,98.35636363636364
kbaa-p067:dist_char,304,51
kbaa-p067:doc_len,3624,3624
kbaa-p067:cer_pct,8.388520971302428,1.4072847682119205
kbaa-p067:wer_pct,10.564663023679417,4.007285974499089
kbaa-p067:token_sort_ratio,98.66589327146171,98.85424220449602
kbaa-p068:dist_char,379,36
kbaa-p068:doc_len,3590,3590
kbaa-p068:cer_pct,10.557103064066853,1.0027855153203342
kbaa-p068:wer_pct,13.227513227513226,4.232804232804233
kbaa-p068:token_sort_ratio,97.34257654534952,98.26302729528535
kbaa-p069:dist_char,310,30
kbaa-p069:doc_len,3702,3702
kbaa-p069:cer_pct,8.373851971907078,0.8103727714748784
kbaa-p069:wer_pct,12.802768166089965,2.0761245674740483
kbaa-p069:token_sort_ratio,97.98866855524079,99.21841693903653
kbaa-p070:dist_char,292,112
kbaa-p070:doc_len,3611,3611
kbaa-p070:cer_pct,8.08640265854334,3.1016338964275825
kbaa-p070:wer_pct,10.278745644599303,5.7491289198606275
kbaa-p070:token_sort_ratio,98.14277423099246,97.84741543417778
kbaa-p071:dist_char,331,50
kbaa-p071:doc_len,3659,3659
kbaa-p071:cer_pct,9.04618748291883,1.3664935774801859
kbaa-p071:wer_pct,10.0,2.9310344827586206
kbaa-p071:token_sort_ratio,98.38987924094307,98.4040258806614
kbaa-p072:dist_char,339,80
kbaa-p072:doc_len,3594,3594
kbaa-p072:cer_pct,9.432387312186979,2.225932109070673
kbaa-p072:wer_pct,10.380622837370241,3.8062283737024223
kbaa-p072:token_sort_ratio,98.47848137951021,98.4927536231884
kbaa-p073:dist_char,260,54
kbaa-p073:doc_len,3551,3551
kbaa-p073:cer_pct,7.321881160236552,1.520698394818361
kbaa-p073:wer_pct,9.490333919156415,4.21792618629174
kbaa-p073:token_sort_ratio,98.56304985337243,98.7139689578714
kbaa-p096:dist_char,91,91
kbaa-p096:doc_len,3698,3698
kbaa-p096:cer_pct,2.4607896160086535,2.4607896160086535
kbaa-p096:wer_pct,4.810996563573884,4.810996563573884
kbaa-p096:token_sort_ratio,96.81167634972367,96.82629640124681
kbaa-p100:dist_char,118,79
kbaa-p100:doc_len,3854,3854
kbaa-p100:cer_pct,3.061754021795537,2.0498183705241306
kbaa-p100:wer_pct,4.893964110929853,4.241435562805873
kbaa-p100:token_sort_ratio,99.17534135460322,98.2308111050626
kbaa-p101:dist_char,36,58
kbaa-p101:doc_len,3788,3788
kbaa-p101:cer_pct,0.9503695881731784,1.5311510031678985
kbaa-p101:wer_pct,3.6605657237936775,3.1613976705490847
kbaa-p101:token_sort_ratio,99.09934875987251,98.80322849986084
kbaa-p106:dist_char,84,46
kbaa-p106:doc_len,3754,3754
kbaa-p106:cer_pct,2.237613212573255,1.2253596164091636
kbaa-p106:wer_pct,3.9249146757679183,3.9249146757679183
kbaa-p106:token_sort_ratio,98.19807235647437,99.38905859483476
kbaa-p107:dist_char,127,92
kbaa-p107:doc_len,3602,3602
kbaa-p107:cer_pct,3.525818989450306,2.5541365907828983
kbaa-p107:wer_pct,5.964912280701754,4.385964912280701
kbaa-p107:token_sort_ratio,98.83619435554263,98.37743020026312
kbaa-p113:dist_char,47,26
kbaa-p113:doc_len,3690,3690
kbaa-p113:cer_pct,1.2737127371273713,0.7046070460704607
kbaa-p113:wer_pct,1.896551724137931,1.3793103448275863
kbaa-p113:token_sort_ratio,99.34416880524665,99.61620469083155
kbaa-p114:dist_char,43,120
kbaa-p114:doc_len,3551,3551
kbaa-p114:cer_pct,1.210926499577584,3.3793297662630244
kbaa-p114:wer_pct,2.0689655172413794,5.172413793103448
kbaa-p114:token_sort_ratio,99.39087802703908,98.13925570228092
kbaa-p115:dist_char,66,53
kbaa-p115:doc_len,3709,3709
kbaa-p115:cer_pct,1.779455378808304,1.4289565920733351
kbaa-p115:wer_pct,2.0442930153321974,2.0442930153321974
kbaa-p115:token_sort_ratio,99.19389053882054,99.19389053882054
kbaa-p119:dist_char,61,88
kbaa-p119:doc_len,3736,3736
kbaa-p119:cer_pct,1.6327623126338329,2.355460385438972
kbaa-p119:wer_pct,3.0100334448160537,5.518394648829431
kbaa-p119:token_sort_ratio,99.06411509987429,98.13874788494078
kbaa-p121:dist_char,321,44
kbaa-p121:doc_len,3700,3700
kbaa-p121:cer_pct,8.675675675675675,1.1891891891891893
kbaa-p121:wer_pct,11.336717428087987,1.6920473773265652
kbaa-p121:token_sort_ratio,97.89755891068152,99.33418331208387
kbaa-p124:dist_char,56,37
kbaa-p124:doc_len,3667,3667
kbaa-p124:cer_pct,1.527133896918462,1.0089991818925552
kbaa-p124:wer_pct,3.754266211604096,2.5597269624573378
kbaa-p124:token_sort_ratio,97.84213515048268,98.78796520747184
kbaa-p151:dist_char,326,27
kbaa-p151:doc_len,3499,3499
kbaa-p151:cer_pct,9.316947699342668,0.7716490425835952
kbaa-p151:wer_pct,12.110091743119266,1.4678899082568808
kbaa-p151:token_sort_ratio,97.66108344650671,99.25970690436621
__ALL__:dist_char,8029,2510
__ALL__:doc_len,156416,156416
__ALL__:cer_pct,5.133106587561375,1.6046951718494271
__ALL__:wer_pct,7.450076804915515,3.9008812353464304
__ALL__:token_sort_ratio,98.142441821519,98.40752671196756
