,gemini-2.5-flash,gpt-4o
kbaa-p012:token_sort_ratio,99.01889002782252,99.19649379108839
kbaa-p038:dist_char,195,35
kbaa-p038:doc_len,3265,3265
kbaa-p038:cer_pct,5.972434915773354,1.0719754977029097
kbaa-p038:wer_pct,8.55148342059337,1.5706806282722512
kbaa-p038:token_sort_ratio,99.12294199107555,99.16897506925207
kbaa-p039:dist_char,148,21
kbaa-p039:doc_len,3130,3130
kbaa-p039:cer_pct,4.728434504792332,0.670926517571885
kbaa-p039:wer_pct,7.222222222222221,1.2962962962962963
kbaa-p039:token_sort_ratio,99.48750800768738,99.3912207625761
kbaa-p043:dist_char,176,54
kbaa-p043:doc_len,3269,3269
kbaa-p043:cer_pct,5.383909452431936,1.6518813092688895
kbaa-p043:wer_pct,8.495575221238937,1.7699115044247788
kbaa-p043:token_sort_ratio,99.26448053938094,99.0440949737897
kbaa-p048:dist_char,187,32
kbaa-p048:doc_len,3305,3305
kbaa-p048:cer_pct,5.6580937972768535,0.9682299546142208
kbaa-p048:wer_pct,4.861111111111112,1.0416666666666665
kbaa-p048:token_sort_ratio,99.25361766945925,99.48328267477203
kbaa-p049:dist_char,165,19
kbaa-p049:doc_len,3443,3443
kbaa-p049:cer_pct,4.792332268370607,0.551844321812373
kbaa-p049:wer_pct,7.333333333333333,0.6666666666666667
kbaa-p049:token_sort_ratio,99.47598253275109,99.70879440885265
kbaa-p058:dist_char,228,86
kbaa-p058:doc_len,3219,3219
kbaa-p058:cer_pct,7.082945013979497,2.671637154395775
kbaa-p058:wer_pct,8.90909090909091,2.5454545454545454
kbaa-p058:token_sort_ratio,98.45433255269322,97.9379820557217
kbaa-p059:dist_char,211,97
kbaa-p059:doc_len,3338,3338
kbaa-p059:cer_pct,6.321150389454763,2.9059316956261236
kbaa-p059:wer_pct,6.965174129353234,2.4875621890547266
kbaa-p059:token_sort_ratio,99.6845425867508,98.52605986932078
kbaa-p060:dist_char,181,53
kbaa-p060:doc_len,3290,3290
kbaa-p060:cer_pct,5.501519756838906,1.6109422492401215
kbaa-p060:wer_pct,6.270627062706271,2.145214521452145
kbaa-p060:token_sort_ratio,99.83285215012916,98.95897121861604
kbaa-p061:dist_char,40,47
kbaa-p061:doc_len,3290,3290
kbaa-p061:cer_pct,1.21580547112462,1.4285714285714286
kbaa-p061:wer_pct,1.507537688442211,1.507537688442211
kbaa-p061:token_sort_ratio,99.38875305623472,99.2812356629454
kbaa-p062:dist_char,23,23
kbaa-p062:doc_len,3347,3347
kbaa-p062:cer_pct,0.6871825515386913,0.6871825515386913
kbaa-p062:wer_pct,0.667779632721202,0.667779632721202
kbaa-p062:token_sort_ratio,99.65522410433219,99.65522410433219
kbaa-p063:dist_char,32,32
kbaa-p063:doc_len,3360,3360
kbaa-p063:cer_pct,0.9523809523809524,0.9523809523809524
kbaa-p063:wer_pct,0.6861063464837049,0.6861063464837049
kbaa-p063:token_sort_ratio,99.52153110047847,99.52153110047847
kbaa-p064:dist_char,249,22
kbaa-p064:doc_len,3229,3229
kbaa-p064:cer_pct,7.71136574790957,0.6813254877671105
kbaa-p064:wer_pct,11.317567567567567,0.6756756756756757
kbaa-p064:token_sort_ratio,98.09230769230768,99.25604463732176
kbaa-p065:dist_char,18,35
kbaa-p065:doc_len,3253,3253
kbaa-p065:cer_pct,0.5533353827236397,1.0759299108515217
kbaa-p065:wer_pct,0.5208333333333333,1.0416666666666665
kbaa-p065:token_sort_ratio,99.72256473489519,99.39749729646222
kbaa-p066:dist_char,275,33
kbaa-p066:doc_len,3278,3278
kbaa-p066:cer_pct,8.389261744966444,1.006711409395973
kbaa-p066:wer_pct,10.12216404886562,0.8726003490401396
kbaa-p066:token_sort_ratio,98.04337934172608,99.49425287356321
kbaa-p067:dist_char,216,18
kbaa-p067:doc_len,3295,3295
kbaa-p067:cer_pct,6.555386949924127,0.5462822458270106
kbaa-p067:wer_pct,7.8152753108348145,0.7104795737122558
kbaa-p067:token_sort_ratio,99.2375724306191,99.69577121995741
kbaa-p068:dist_char,282,33
kbaa-p068:doc_len,3242,3242
kbaa-p068:cer_pct,8.698334361505243,1.0178901912399754
kbaa-p068:wer_pct,9.982788296041308,1.0327022375215147
kbaa-p068:token_sort_ratio,98.22684194435952,99.39544256704387
kbaa-p069:dist_char,209,21
kbaa-p069:doc_len,3359,3359
kbaa-p069:cer_pct,6.222089907710628,0.6251860672819292
kbaa-p069:wer_pct,8.79864636209814,0.676818950930626
kbaa-p069:token_sort_ratio,98.88109801581382,99.68642675824995
kbaa-p070:dist_char,203,105
kbaa-p070:doc_len,3284,3284
kbaa-p070:cer_pct,6.181485992691839,3.1973203410475026
kbaa-p070:wer_pct,7.705479452054795,2.910958904109589
kbaa-p070:token_sort_ratio,99.05227759095078,98.36014851485149
kbaa-p071:dist_char,238,37
kbaa-p071:doc_len,3333,3333
kbaa-p071:cer_pct,7.140714071407141,1.11011101110111
kbaa-p071:wer_pct,8.094435075885329,1.1804384485666104
kbaa-p071:token_sort_ratio,99.06542056074767,99.08035579677372
kbaa-p072:dist_char,248,64
kbaa-p072:doc_len,3283,3283
kbaa-p072:cer_pct,7.5540664026804745,1.9494364910143163
kbaa-p072:wer_pct,8.65874363327674,2.2071307300509337
kbaa-p072:token_sort_ratio,98.96875947831361,98.98377066585773
kbaa-p073:dist_char,189,36
kbaa-p073:doc_len,3216,3216
kbaa-p073:cer_pct,5.8768656716417915,1.1194029850746268
kbaa-p073:wer_pct,7.191780821917808,1.1986301369863013
kbaa-p073:token_sort_ratio,99.24042784064486,99.4375
kbaa-p096:dist_char,68,67
kbaa-p096:doc_len,3388,3388
kbaa-p096:cer_pct,2.0070838252656436,1.9775678866587958
kbaa-p096:wer_pct,1.839464882943144,1.6722408026755853
kbaa-p096:token_sort_ratio,98.85263001043063,98.88243182834154
kbaa-p100:dist_char,83,41
kbaa-p100:doc_len,3508,3508
kbaa-p100:cer_pct,2.3660205245153936,1.168757126567845
kbaa-p100:wer_pct,2.711323763955343,1.1164274322169059
kbaa-p100:token_sort_ratio,99.37339789233836,98.97054618244209
kbaa-p101:dist_char,23,49
kbaa-p101:doc_len,3419,3419
kbaa-p101:cer_pct,0.6727113190991517,1.4331675928634104
kbaa-p101:wer_pct,1.1363636363636365,1.6233766233766231
kbaa-p101:token_sort_ratio,99.28163025949274,98.8962472406181
kbaa-p106:dist_char,66,24
kbaa-p106:doc_len,3430,3430
kbaa-p106:cer_pct,1.9241982507288629,0.6997084548104956
kbaa-p106:wer_pct,1.5050167224080269,0.5016722408026756
kbaa-p106:token_sort_ratio,99.02855460700619,99.64891749561147
kbaa-p107:dist_char,110,77
kbaa-p107:doc_len,3283,3283
kbaa-p107:cer_pct,3.350593968930856,2.345415778251599
kbaa-p107:wer_pct,3.4602076124567476,2.249134948096886
kbaa-p107:token_sort_ratio,99.32536031892057,98.8133764832794
kbaa-p113:dist_char,40,21
kbaa-p113:doc_len,3335,3335
kbaa-p113:cer_pct,1.199400299850075,0.6296851574212894
kbaa-p113:wer_pct,0.8389261744966443,0.5033557046979865
kbaa-p113:token_sort_ratio,99.39668174962293,99.68416303203489
kbaa-p114:dist_char,35,98
kbaa-p114:doc_len,3191,3191
kbaa-p114:cer_pct,1.0968348480100283,3.0711375744280787
kbaa-p114:wer_pct,0.8460236886632826,2.707275803722504
kbaa-p114:token_sort_ratio,99.44907917519282,98.44197138314786
kbaa-p115:dist_char,55,45
kbaa-p115:doc_len,3382,3382
kbaa-p115:cer_pct,1.6262566528681255,1.3305736250739209
kbaa-p115:wer_pct,1.322314049586777,0.9917355371900827
kbaa-p115:token_sort_ratio,99.31547619047619,99.31547619047619
kbaa-p119:dist_char,45,71
kbaa-p119:doc_len,3402,3402
kbaa-p119:cer_pct,1.3227513227513228,2.087007642563198
kbaa-p119:wer_pct,1.3179571663920924,1.9769357495881383
kbaa-p119:token_sort_ratio,99.91179064980888,98.94643122124944
kbaa-p121:dist_char,236,39
kbaa-p121:doc_len,3352,3352
kbaa-p121:cer_pct,7.040572792362769,1.1634844868735084
kbaa-p121:wer_pct,10.482529118136439,0.9983361064891847
kbaa-p121:token_sort_ratio,97.93906810035841,99.41555522253859
kbaa-p124:dist_char,40,93
kbaa-p124:doc_len,3350,3350
kbaa-p124:cer_pct,1.1940298507462688,2.7761194029850746
kbaa-p124:wer_pct,1.6863406408094435,2.6981450252951094
kbaa-p124:token_sort_ratio,98.70284777098554,98.59240199788104
kbaa-p151:dist_char,231,21
kbaa-p151:doc_len,3148,3148
kbaa-p151:cer_pct,7.337992376111817,0.6670902160101652
kbaa-p151:wer_pct,10.638297872340425,0.5319148936170213
kbaa-p151:token_sort_ratio,98.16908135647189,99.66533864541832
__ALL__:dist_char,5668,1863
__ALL__:doc_len,141889,141889
__ALL__:cer_pct,3.9946718914080726,1.3129981887249893
__ALL__:wer_pct,5.091988130563798,1.3491592482690404
__ALL__:token_sort_ratio,99.08251692890566,99.24716624015538
