,gemini-2.5-flash,gpt-4o
kbaa-p058:dist_char,316,98
kbaa-p058:doc_len,3546,3546
kbaa-p058:cer_pct,8.911449520586578,2.763677382966723
kbaa-p058:wer_pct,11.152416356877323,4.4609665427509295
kbaa-p058:token_sort_ratio,98.32716506291635,98.28537349038318
kbaa-p069:dist_char,338,50
kbaa-p069:doc_len,3702,3702
kbaa-p069:cer_pct,9.130199891950298,1.3506212857914641
kbaa-p069:wer_pct,11.591695501730104,5.017301038062284
kbaa-p069:token_sort_ratio,98.11213626685593,98.91861126920888
kbaa-p096:dist_char,90,91
kbaa-p096:doc_len,3698,3698
kbaa-p096:cer_pct,2.43374797187669,2.4607896160086535
kbaa-p096:wer_pct,4.639175257731959,4.810996563573884
kbaa-p096:token_sort_ratio,96.84001700439279,96.82629640124681
kbaa-p121:dist_char,328,53
kbaa-p121:doc_len,3700,3700
kbaa-p121:cer_pct,8.864864864864865,1.4324324324324325
kbaa-p121:wer_pct,9.983079526226735,3.5532994923857872
kbaa-p121:token_sort_ratio,98.65458150403626,97.71922368607451
kbaa-p068:dist_char,400,110
kbaa-p068:doc_len,3590,3590
kbaa-p068:cer_pct,11.142061281337048,3.064066852367688
kbaa-p068:wer_pct,14.109347442680775,6.701940035273369
kbaa-p068:token_sort_ratio,97.01708659136983,97.32697587053893
kbaa-p043:dist_char,265,158
kbaa-p043:doc_len,3612,3612
kbaa-p043:cer_pct,7.336655592469546,4.374307862679956
kbaa-p043:wer_pct,11.39240506329114,7.775768535262206
kbaa-p043:token_sort_ratio,98.4081041968162,97.22017943815267
kbaa-p124:dist_char,39,36
kbaa-p124:doc_len,3667,3667
kbaa-p124:cer_pct,1.0635396782110718,0.9817289337332971
kbaa-p124:wer_pct,2.7303754266211606,2.218430034129693
kbaa-p124:token_sort_ratio,98.71648602395892,98.78796520747184
kbaa-p119:dist_char,297,87
kbaa-p119:doc_len,3736,3736
kbaa-p119:cer_pct,7.949678800856532,2.328693790149893
kbaa-p119:wer_pct,9.866220735785953,5.351170568561873
kbaa-p119:token_sort_ratio,98.2770696175935,98.63284002818887
kbaa-p009:dist_char,23,24
kbaa-p009:doc_len,3680,3680
kbaa-p009:cer_pct,0.625,0.6521739130434783
kbaa-p009:wer_pct,1.353637901861252,1.353637901861252
kbaa-p009:token_sort_ratio,99.6136786378595,99.65665236051503
kbaa-p008:dist_char,313,57
kbaa-p008:doc_len,3644,3644
kbaa-p008:cer_pct,8.589462129527991,1.5642151481888036
kbaa-p008:wer_pct,12.078152753108348,3.7300177619893424
kbaa-p008:token_sort_ratio,97.50540735400143,98.96133871898442
kbaa-p151:dist_char,383,28
kbaa-p151:doc_len,3499,3499
kbaa-p151:cer_pct,10.94598456701915,0.8002286367533581
kbaa-p151:wer_pct,14.128440366972479,1.651376146788991
kbaa-p151:token_sort_ratio,97.31503579952268,99.24471299093656
__ALL__:dist_char,8540,2939
__ALL__:doc_len,156416,156416
__ALL__:cer_pct,5.459799509001637,1.8789637888707036
__ALL__:wer_pct,7.854313202360741,4.260651629072681
__ALL__:token_sort_ratio,98.05371374991628,98.38595407339258
