,gemini-2.5-flash,gpt-4o
kbaa-p007:token_sort_ratio,99.75654290931223,99.75654290931223
kbaa-p060:dist_char,221,51
kbaa-p060:doc_len,3290,3290
kbaa-p060:cer_pct,6.717325227963526,1.5501519756838906
kbaa-p060:wer_pct,7.755775577557755,1.9801980198019802
kbaa-p060:token_sort_ratio,99.0659929566682,99.0659929566682
kbaa-p048:dist_char,32,68
kbaa-p048:doc_len,3305,3305
kbaa-p048:cer_pct,0.9682299546142208,2.0574886535552195
kbaa-p048:wer_pct,1.0416666666666665,1.9097222222222223
kbaa-p048:token_sort_ratio,99.48328267477203,99.90920096852301
kbaa-p100:dist_char,58,149
kbaa-p100:doc_len,3508,3508
kbaa-p100:cer_pct,1.653363740022805,4.247434435575827
kbaa-p100:wer_pct,1.4354066985645932,3.6682615629984054
kbaa-p100:token_sort_ratio,98.72438010606278,97.38600058088875
kbaa-p114:dist_char,35,81
kbaa-p114:doc_len,3191,3191
kbaa-p114:cer_pct,1.0968348480100283,2.538389219680351
kbaa-p114:wer_pct,0.8460236886632826,2.3688663282571913
kbaa-p114:token_sort_ratio,99.44907917519282,98.71571270017441
kbaa-p115:dist_char,231,45
kbaa-p115:doc_len,3382,3382
kbaa-p115:cer_pct,6.830277942046127,1.3305736250739209
kbaa-p115:wer_pct,9.256198347107437,0.9917355371900827
kbaa-p115:token_sort_ratio,97.65090692833779,99.31547619047619
kbaa-p101:dist_char,224,49
kbaa-p101:doc_len,3419,3419
kbaa-p101:cer_pct,6.551623281661305,1.4331675928634104
kbaa-p101:wer_pct,10.38961038961039,1.6233766233766231
kbaa-p101:token_sort_ratio,97.54601226993866,98.8962472406181
kbaa-p049:dist_char,163,19
kbaa-p049:doc_len,3443,3443
kbaa-p049:cer_pct,4.734243392390358,0.551844321812373
kbaa-p049:wer_pct,7.000000000000001,0.6666666666666667
kbaa-p049:token_sort_ratio,99.40311544620761,99.70879440885265
kbaa-p061:dist_char,46,47
kbaa-p061:doc_len,3290,3290
kbaa-p061:cer_pct,1.3981762917933132,1.4285714285714286
kbaa-p061:wer_pct,1.507537688442211,1.507537688442211
kbaa-p061:token_sort_ratio,99.29642092382991,99.2812356629454
kbaa-p063:dist_char,15,32
kbaa-p063:doc_len,3360,3360
kbaa-p063:cer_pct,0.4464285714285714,0.9523809523809524
kbaa-p063:wer_pct,0.34305317324185247,0.6861063464837049
kbaa-p063:token_sort_ratio,99.77628635346755,99.52153110047847
kbaa-p062:dist_char,23,23
kbaa-p062:doc_len,3347,3347
kbaa-p062:cer_pct,0.6871825515386913,0.6871825515386913
kbaa-p062:wer_pct,0.667779632721202,0.667779632721202
kbaa-p062:token_sort_ratio,99.65522410433219,99.65522410433219
kbaa-p066:dist_char,216,33
kbaa-p066:doc_len,3278,3278
kbaa-p066:cer_pct,6.589383770591824,1.006711409395973
kbaa-p066:wer_pct,8.202443280977311,0.8726003490401396
kbaa-p066:token_sort_ratio,99.06542056074767,99.49425287356321
kbaa-p072:dist_char,264,64
kbaa-p072:doc_len,3283,3283
kbaa-p072:cer_pct,8.041425525434054,1.9494364910143163
kbaa-p072:wer_pct,8.828522920203735,2.2071307300509337
kbaa-p072:token_sort_ratio,98.72262773722628,98.98377066585773
kbaa-p106:dist_char,24,49
kbaa-p106:doc_len,3430,3430
kbaa-p106:cer_pct,0.6997084548104956,1.4285714285714286
kbaa-p106:wer_pct,0.5016722408026756,1.1705685618729096
kbaa-p106:token_sort_ratio,99.64891749561147,99.28057553956835
kbaa-p107:dist_char,234,77
kbaa-p107:doc_len,3283,3283
kbaa-p107:cer_pct,7.127627170271094,2.345415778251599
kbaa-p107:wer_pct,8.477508650519031,2.249134948096886
kbaa-p107:token_sort_ratio,99.33008526187577,98.8133764832794
kbaa-p113:dist_char,50,21
kbaa-p113:doc_len,3335,3335
kbaa-p113:cer_pct,1.4992503748125936,0.6296851574212894
kbaa-p113:wer_pct,1.174496644295302,0.5033557046979865
kbaa-p113:token_sort_ratio,99.39668174962293,99.68416303203489
kbaa-p073:dist_char,240,36
kbaa-p073:doc_len,3216,3216
kbaa-p073:cer_pct,7.462686567164178,1.1194029850746268
kbaa-p073:wer_pct,9.075342465753424,1.1986301369863013
kbaa-p073:token_sort_ratio,99.24042784064486,99.4375
kbaa-p067:dist_char,199,18
kbaa-p067:doc_len,3295,3295
kbaa-p067:cer_pct,6.0394537177541725,0.5462822458270106
kbaa-p067:wer_pct,7.460035523978685,0.7104795737122558
kbaa-p067:token_sort_ratio,99.49809885931559,99.69577121995741
kbaa-p059:dist_char,215,21
kbaa-p059:doc_len,3338,3338
kbaa-p059:cer_pct,6.440982624325945,0.6291192330736969
kbaa-p059:wer_pct,8.291873963515755,0.6633499170812603
kbaa-p059:token_sort_ratio,99.17429815343041,99.6845425867508
kbaa-p071:dist_char,228,39
kbaa-p071:doc_len,3333,3333
kbaa-p071:cer_pct,6.840684068406841,1.17011701170117
kbaa-p071:wer_pct,7.75716694772344,1.3490725126475547
kbaa-p071:token_sort_ratio,99.06542056074767,99.04991705625095
kbaa-p065:dist_char,51,34
kbaa-p065:doc_len,3253,3253
kbaa-p065:cer_pct,1.567783584383646,1.045189056255764
kbaa-p065:wer_pct,1.215277777777778,0.8680555555555556
kbaa-p065:token_sort_ratio,99.20991479473277,99.47466007416563
kbaa-p064:dist_char,231,42
kbaa-p064:doc_len,3229,3229
kbaa-p064:cer_pct,7.15391762155466,1.3007122948281202
kbaa-p064:wer_pct,7.601351351351352,1.1824324324324325
kbaa-p064:token_sort_ratio,99.67587590677573,99.34538653366583
kbaa-p070:dist_char,220,87
kbaa-p070:doc_len,3284,3284
kbaa-p070:cer_pct,6.699147381242387,2.649208282582217
kbaa-p070:wer_pct,8.047945205479452,2.3972602739726026
kbaa-p070:token_sort_ratio,98.78927203065135,98.65761456565345
kbaa-p058:dist_char,229,85
kbaa-p058:doc_len,3219,3219
kbaa-p058:cer_pct,7.114010562286424,2.6405716060888476
kbaa-p058:wer_pct,9.090909090909092,2.3636363636363638
kbaa-p058:token_sort_ratio,98.42310694769711,98.63099921321793
kbaa-p069:dist_char,240,21
kbaa-p069:doc_len,3359,3359
kbaa-p069:cer_pct,7.14498362607919,0.6251860672819292
kbaa-p069:wer_pct,10.152284263959391,0.676818950930626
kbaa-p069:token_sort_ratio,98.61297539149888,99.68642675824995
kbaa-p096:dist_char,67,67
kbaa-p096:doc_len,3388,3388
kbaa-p096:cer_pct,1.9775678866587958,1.9775678866587958
kbaa-p096:wer_pct,1.6722408026755853,1.6722408026755853
kbaa-p096:token_sort_ratio,98.88243182834154,98.88243182834154
kbaa-p121:dist_char,243,25
kbaa-p121:doc_len,3352,3352
kbaa-p121:cer_pct,7.249403341288783,0.7458233890214797
kbaa-p121:wer_pct,8.48585690515807,0.8319467554076538
kbaa-p121:token_sort_ratio,99.02621722846442,99.62614027216988
kbaa-p068:dist_char,299,87
kbaa-p068:doc_len,3242,3242
kbaa-p068:cer_pct,9.222702035780381,2.683528685996299
kbaa-p068:wer_pct,10.327022375215146,2.9259896729776247
kbaa-p068:token_sort_ratio,97.96168582375479,98.57776418412601
kbaa-p043:dist_char,173,122
kbaa-p043:doc_len,3269,3269
kbaa-p043:cer_pct,5.292138268583665,3.7320281431630473
kbaa-p043:wer_pct,8.31858407079646,3.0088495575221237
kbaa-p043:token_sort_ratio,99.31013337421432,98.09850374064838
kbaa-p124:dist_char,24,23
kbaa-p124:doc_len,3350,3350
kbaa-p124:cer_pct,0.7164179104477612,0.6865671641791045
kbaa-p124:wer_pct,1.0118043844856661,0.8431703204047217
kbaa-p124:token_sort_ratio,99.64050329538647,99.65553392242025
kbaa-p119:dist_char,211,70
kbaa-p119:doc_len,3402,3402
kbaa-p119:cer_pct,6.202233980011758,2.05761316872428
kbaa-p119:wer_pct,7.248764415156507,1.8121911037891267
kbaa-p119:token_sort_ratio,99.04172195193867,98.9611160581775
kbaa-p009:dist_char,17,17
kbaa-p009:doc_len,3304,3304
kbaa-p009:cer_pct,0.5145278450363197,0.5145278450363197
kbaa-p009:wer_pct,0.49916805324459235,0.49916805324459235
kbaa-p009:token_sort_ratio,99.74207252313761,99.74207252313761
kbaa-p008:dist_char,216,29
kbaa-p008:doc_len,3305,3305
kbaa-p008:cer_pct,6.535552193645991,0.8774583963691377
kbaa-p008:wer_pct,10.26086956521739,1.2173913043478262
kbaa-p008:token_sort_ratio,98.49383842994067,99.36208991494532
kbaa-p151:dist_char,287,22
kbaa-p151:doc_len,3148,3148
kbaa-p151:cer_pct,9.11689961880559,0.6988564167725541
kbaa-p151:wer_pct,11.347517730496454,0.7092198581560284
kbaa-p151:token_sort_ratio,97.86096256684492,99.64945825366476
__ALL__:dist_char,5953,2041
__ALL__:doc_len,141889,141889
__ALL__:cer_pct,4.195533128008513,1.4384483645666684
__ALL__:wer_pct,5.30168150346192,1.4757665677546983
__ALL__:token_sort_ratio,99.07526175004152,99.27235884682693
