,gemini-2.5-flash,gpt-4o
kbaa-p070:cer_pct,1.4920828258221681,0.9135200974421437
kbaa-p070:wer_pct,1.7123287671232876,1.0273972602739725
kbaa-p070:token_sort_ratio,99.03418672390004,99.35779816513761
kbaa-p058:dist_char,194,48
kbaa-p058:doc_len,3219,3219
kbaa-p058:cer_pct,6.026716371543958,1.4911463187325256
kbaa-p058:wer_pct,8.0,1.8181818181818181
kbaa-p058:token_sort_ratio,99.00590245417831,98.71915026554203
kbaa-p069:dist_char,238,21
kbaa-p069:doc_len,3359,3359
kbaa-p069:cer_pct,7.085442095861863,0.6251860672819292
kbaa-p069:wer_pct,9.644670050761421,0.676818950930626
kbaa-p069:token_sort_ratio,98.89618138424821,99.68642675824995
kbaa-p096:dist_char,51,83
kbaa-p096:doc_len,3388,3388
kbaa-p096:cer_pct,1.5053128689492326,2.4498229043683586
kbaa-p096:wer_pct,1.5050167224080269,2.508361204013378
kbaa-p096:token_sort_ratio,99.10820451843044,98.64401728505439
kbaa-p121:dist_char,4,30
kbaa-p121:doc_len,3352,3352
kbaa-p121:cer_pct,0.11933174224343676,0.8949880668257757
kbaa-p121:wer_pct,0.33277870216306155,2.1630615640599005
kbaa-p121:token_sort_ratio,99.94036970781157,98.95366218236174
kbaa-p068:dist_char,86,33
kbaa-p068:doc_len,3242,3242
kbaa-p068:cer_pct,2.652683528685996,1.0178901912399754
kbaa-p068:wer_pct,2.5817555938037864,1.0327022375215147
kbaa-p068:token_sort_ratio,98.68501529051987,99.17867658453432
kbaa-p043:dist_char,28,24
kbaa-p043:doc_len,3269,3269
kbaa-p043:cer_pct,0.8565310492505354,0.7341694707861731
kbaa-p043:wer_pct,1.415929203539823,1.0619469026548671
kbaa-p043:token_sort_ratio,99.57055214723927,99.23336399877338
kbaa-p124:dist_char,0,23
kbaa-p124:doc_len,3350,3350
kbaa-p124:cer_pct,0.0,0.6865671641791045
kbaa-p124:wer_pct,0.0,0.8431703204047217
kbaa-p124:token_sort_ratio,100.0,99.65553392242025
kbaa-p119:dist_char,212,70
kbaa-p119:doc_len,3402,3402
kbaa-p119:cer_pct,6.231628453850676,2.05761316872428
kbaa-p119:wer_pct,7.248764415156507,1.8121911037891267
kbaa-p119:token_sort_ratio,99.67580312407898,98.9611160581775
kbaa-p009:dist_char,1544,17
kbaa-p009:doc_len,3304,3304
kbaa-p009:cer_pct,46.73123486682809,0.5145278450363197
kbaa-p009:wer_pct,47.920133111480865,0.49916805324459235
kbaa-p009:token_sort_ratio,99.2078001218769,99.74207252313761
kbaa-p008:dist_char,220,39
kbaa-p008:doc_len,3305,3305
kbaa-p008:cer_pct,6.656580937972769,1.1800302571860817
kbaa-p008:wer_pct,9.565217391304348,1.565217391304348
kbaa-p008:token_sort_ratio,99.48578342407744,99.4228432563791
kbaa-p151:dist_char,248,22
kbaa-p151:doc_len,3148,3148
kbaa-p151:cer_pct,7.878017789072427,0.6988564167725541
kbaa-p151:wer_pct,10.460992907801419,0.7092198581560284
kbaa-p151:token_sort_ratio,98.50841002856237,99.64945825366476
__ALL__:dist_char,6085,1949
__ALL__:doc_len,141889,141889
__ALL__:cer_pct,4.288563595486613,1.3736089478395084
__ALL__:wer_pct,5.091988130563798,1.7091988130563798
__ALL__:token_sort_ratio,99.2990670731276,99.2607422289506
