,gemini-2.5-flash,gpt-4o
kbaa-p066:wer_pct,5.4101221640488655,1.0471204188481675
kbaa-p066:token_sort_ratio,99.89324386152204,99.43277632990956
kbaa-p067:dist_char,46,35
kbaa-p067:doc_len,3295,3295
kbaa-p067:cer_pct,1.3960546282245827,1.062215477996965
kbaa-p067:wer_pct,1.5985790408525755,1.0657193605683837
kbaa-p067:token_sort_ratio,99.92413897739341,99.43571755375935
kbaa-p068:dist_char,72,104
kbaa-p068:doc_len,3242,3242
kbaa-p068:cer_pct,2.2208513263417644,3.2078963602714374
kbaa-p068:wer_pct,2.5817555938037864,3.2702237521514634
kbaa-p068:token_sort_ratio,98.7797437461867,98.09932556713673
kbaa-p069:dist_char,258,28
kbaa-p069:doc_len,3359,3359
kbaa-p069:cer_pct,7.680857398035129,0.8335814230425722
kbaa-p069:wer_pct,9.813874788494077,2.8764805414551606
kbaa-p069:token_sort_ratio,98.35329341317365,98.71718377088305
kbaa-p070:dist_char,204,105
kbaa-p070:doc_len,3284,3284
kbaa-p070:cer_pct,6.211936662606577,3.1973203410475026
kbaa-p070:wer_pct,7.876712328767123,3.0821917808219177
kbaa-p070:token_sort_ratio,99.02170590033629,98.19025522041763
kbaa-p071:dist_char,226,31
kbaa-p071:doc_len,3333,3333
kbaa-p071:cer_pct,6.780678067806781,0.9300930093009301
kbaa-p071:wer_pct,8.094435075885329,1.0118043844856661
kbaa-p071:token_sort_ratio,99.06738868832731,99.54860066205237
kbaa-p072:dist_char,79,80
kbaa-p072:doc_len,3283,3283
kbaa-p072:cer_pct,2.4063356685957964,2.436795613767895
kbaa-p072:wer_pct,2.5466893039049237,2.3769100169779285
kbaa-p072:token_sort_ratio,99.24357034795764,98.73802645583093
kbaa-p073:dist_char,243,35
kbaa-p073:doc_len,3216,3216
kbaa-p073:cer_pct,7.555970149253731,1.0883084577114428
kbaa-p073:wer_pct,9.246575342465754,1.0273972602739725
kbaa-p073:token_sort_ratio,99.2872637124264,99.37480462644577
kbaa-p096:dist_char,34,61
kbaa-p096:doc_len,3388,3388
kbaa-p096:cer_pct,1.0035419126328218,1.8004722550177095
kbaa-p096:wer_pct,2.508361204013378,1.839464882943144
kbaa-p096:token_sort_ratio,98.72705743043221,99.10820451843044
kbaa-p100:dist_char,77,219
kbaa-p100:doc_len,3508,3508
kbaa-p100:cer_pct,2.194982896237172,6.242873432155075
kbaa-p100:wer_pct,1.9138755980861244,7.814992025518341
kbaa-p100:token_sort_ratio,99.65821703218455,98.74285714285715
kbaa-p101:dist_char,49,269
kbaa-p101:doc_len,3419,3419
kbaa-p101:cer_pct,1.4331675928634104,7.867797601637906
kbaa-p101:wer_pct,1.6233766233766231,11.525974025974026
kbaa-p101:token_sort_ratio,99.42940746159474,97.01689933872153
kbaa-p106:dist_char,59,29
kbaa-p106:doc_len,3430,3430
kbaa-p106:cer_pct,1.7201166180758016,0.8454810495626822
kbaa-p106:wer_pct,1.6722408026755853,1.1705685618729096
kbaa-p106:token_sort_ratio,99.81052324734003,99.3854258121159
kbaa-p107:dist_char,42,27
kbaa-p107:doc_len,3283,3283
kbaa-p107:cer_pct,1.279317697228145,0.8224185196466647
kbaa-p107:wer_pct,1.0380622837370241,1.2110726643598615
kbaa-p107:token_sort_ratio,100.0,99.58747135217723
kbaa-p113:dist_char,40,21
kbaa-p113:doc_len,3335,3335
kbaa-p113:cer_pct,1.199400299850075,0.6296851574212894
kbaa-p113:wer_pct,0.8389261744966443,0.5033557046979865
kbaa-p113:token_sort_ratio,99.39668174962293,99.68416303203489
kbaa-p114:dist_char,45,37
kbaa-p114:doc_len,3191,3191
kbaa-p114:cer_pct,1.4102162331557504,1.1595111250391725
kbaa-p114:wer_pct,1.1844331641285957,1.1844331641285957
kbaa-p114:token_sort_ratio,99.44907917519282,99.32315441523689
kbaa-p115:dist_char,231,45
kbaa-p115:doc_len,3382,3382
kbaa-p115:cer_pct,6.830277942046127,1.3305736250739209
kbaa-p115:wer_pct,9.75206611570248,0.9917355371900827
kbaa-p115:token_sort_ratio,98.375664500886,99.31547619047619
kbaa-p119:dist_char,70,70
kbaa-p119:doc_len,3402,3402
kbaa-p119:cer_pct,2.05761316872428,2.05761316872428
kbaa-p119:wer_pct,1.8121911037891267,1.8121911037891267
kbaa-p119:token_sort_ratio,98.9611160581775,98.9611160581775
kbaa-p121:dist_char,69,30
kbaa-p121:doc_len,3352,3352
kbaa-p121:cer_pct,2.0584725536992843,0.8949880668257757
kbaa-p121:wer_pct,1.8302828618968388,2.1630615640599005
kbaa-p121:token_sort_ratio,98.9613126599428,99.07324364723468
kbaa-p124:dist_char,46,24
kbaa-p124:doc_len,3350,3350
kbaa-p124:cer_pct,1.373134328358209,0.7164179104477612
kbaa-p124:wer_pct,1.6863406408094435,1.0118043844856661
kbaa-p124:token_sort_ratio,100.0,99.5507637017071
kbaa-p151:dist_char,155,21
kbaa-p151:doc_len,3148,3148
kbaa-p151:cer_pct,4.923761118170267,0.6670902160101652
kbaa-p151:wer_pct,4.964539007092199,0.5319148936170213
kbaa-p151:token_sort_ratio,99.61746891934969,99.66533864541832
__ALL__:dist_char,4992,2127
__ALL__:doc_len,141889,141889
__ALL__:cer_pct,3.5182431337172013,1.4990591236811874
__ALL__:wer_pct,4.526211671612265,1.9070227497527201
__ALL__:token_sort_ratio,99.26834524495067,99.24499344010694
