,gemini-2.5-flash,gpt-4o
kbaa-p106:wer_pct,8.532423208191126,9.726962457337883
kbaa-p106:token_sort_ratio,96.5749578888265,97.6899526857779
kbaa-p107:dist_char,108,39
kbaa-p107:doc_len,3602,3602
kbaa-p107:cer_pct,2.9983342587451416,1.082731815657968
kbaa-p107:wer_pct,10.175438596491228,3.508771929824561
kbaa-p107:token_sort_ratio,98.5456660849331,99.14480359472387
kbaa-p113:dist_char,39,36
kbaa-p113:doc_len,3690,3690
kbaa-p113:cer_pct,1.056910569105691,0.975609756097561
kbaa-p113:wer_pct,3.620689655172414,1.896551724137931
kbaa-p113:token_sort_ratio,98.96350986795399,99.13191973815285
kbaa-p073:dist_char,59,51
kbaa-p073:doc_len,3551,3551
kbaa-p073:cer_pct,1.6615038017459869,1.4362151506617853
kbaa-p073:wer_pct,4.92091388400703,3.5149384885764503
kbaa-p073:token_sort_ratio,98.56699660215689,98.87673662429796
kbaa-p067:dist_char,308,50
kbaa-p067:doc_len,3624,3624
kbaa-p067:cer_pct,8.49889624724062,1.379690949227373
kbaa-p067:wer_pct,11.293260473588344,3.642987249544627
kbaa-p067:token_sort_ratio,98.60788863109049,98.85424220449602
kbaa-p059:dist_char,61,69
kbaa-p059:doc_len,3675,3675
kbaa-p059:cer_pct,1.6598639455782314,1.8775510204081631
kbaa-p059:wer_pct,4.623287671232877,3.4246575342465753
kbaa-p059:token_sort_ratio,99.60148021633931,99.12695005009303
kbaa-p071:dist_char,337,51
kbaa-p071:doc_len,3659,3659
kbaa-p071:cer_pct,9.210166712216452,1.3938234490297896
kbaa-p071:wer_pct,13.96551724137931,3.2758620689655173
kbaa-p071:token_sort_ratio,98.36488812392426,98.57942315970728
kbaa-p065:dist_char,75,53
kbaa-p065:doc_len,3589,3589
kbaa-p065:cer_pct,2.089718584563945,1.476734466425188
kbaa-p065:wer_pct,4.929577464788732,3.345070422535211
kbaa-p065:token_sort_ratio,98.61050168202428,99.0559186637618
kbaa-p064:dist_char,86,41
kbaa-p064:doc_len,3589,3589
kbaa-p064:cer_pct,2.396210643633324,1.1423794928949567
kbaa-p064:wer_pct,5.4888507718696395,3.0874785591766725
kbaa-p064:token_sort_ratio,98.01965674050169,98.61536219210028
kbaa-p070:dist_char,65,45
kbaa-p070:doc_len,3611,3611
kbaa-p070:cer_pct,1.8000553863195792,1.2461921905289393
kbaa-p070:wer_pct,3.484320557491289,3.1358885017421603
kbaa-p070:token_sort_ratio,98.60302677532013,98.91162385720506
kbaa-p058:dist_char,283,61
kbaa-p058:doc_len,3546,3546
kbaa-p058:cer_pct,7.980823463056966,1.7202481669486747
kbaa-p058:wer_pct,10.780669144981413,3.5315985130111525
kbaa-p058:token_sort_ratio,99.0279823269514,98.90402843601895
kbaa-p069:dist_char,353,37
kbaa-p069:doc_len,3702,3702
kbaa-p069:cer_pct,9.535386277687737,0.9994597514856833
kbaa-p069:wer_pct,14.013840830449828,3.2871972318339098
kbaa-p069:token_sort_ratio,98.14473870556579,99.04788972573539
kbaa-p096:dist_char,80,113
kbaa-p096:doc_len,3698,3698
kbaa-p096:cer_pct,2.1633315305570577,3.0557057869118442
kbaa-p096:wer_pct,5.841924398625429,6.013745704467354
kbaa-p096:token_sort_ratio,98.01044165373219,96.5859186853662
kbaa-p121:dist_char,31,36
kbaa-p121:doc_len,3700,3700
kbaa-p121:cer_pct,0.8378378378378378,0.9729729729729729
kbaa-p121:wer_pct,5.922165820642978,3.2148900169204735
kbaa-p121:token_sort_ratio,99.62019974679983,98.74276027687526
kbaa-p068:dist_char,109,53
kbaa-p068:doc_len,3590,3590
kbaa-p068:cer_pct,3.0362116991643453,1.4763231197771587
kbaa-p068:wer_pct,6.172839506172839,4.056437389770723
kbaa-p068:token_sort_ratio,97.39959549263219,98.0977465613111
kbaa-p043:dist_char,48,38
kbaa-p043:doc_len,3612,3612
kbaa-p043:cer_pct,1.3289036544850499,1.052048726467331
kbaa-p043:wer_pct,4.159132007233273,3.79746835443038
kbaa-p043:token_sort_ratio,99.29057477920949,99.05919814734403
kbaa-p124:dist_char,28,40
kbaa-p124:doc_len,3667,3667
kbaa-p124:cer_pct,0.763566948459231,1.09080992637033
kbaa-p124:wer_pct,5.802047781569966,3.0716723549488054
kbaa-p124:token_sort_ratio,99.0909090909091,98.57387335995436
kbaa-p119:dist_char,298,84
kbaa-p119:doc_len,3736,3736
kbaa-p119:cer_pct,7.9764453961456105,2.2483940042826553
kbaa-p119:wer_pct,9.03010033444816,4.3478260869565215
kbaa-p119:token_sort_ratio,99.090018199636,98.25155104342922
kbaa-p009:dist_char,1740,27
kbaa-p009:doc_len,3680,3680
kbaa-p009:cer_pct,47.28260869565217,0.7336956521739131
kbaa-p009:wer_pct,47.54653130287648,2.030456852791878
kbaa-p009:token_sort_ratio,99.13817868428613,99.49935631526247
kbaa-p008:dist_char,340,59
kbaa-p008:doc_len,3644,3644
kbaa-p008:cer_pct,9.330406147091107,1.6190998902305158
kbaa-p008:wer_pct,17.2291296625222,4.085257548845471
kbaa-p008:token_sort_ratio,99.19862621637093,98.81980426021877
kbaa-p151:dist_char,341,26
kbaa-p151:doc_len,3499,3499
kbaa-p151:cer_pct,9.745641611889111,0.7430694484138326
kbaa-p151:wer_pct,12.293577981651376,1.2844036697247707
kbaa-p151:token_sort_ratio,98.13533834586467,99.56186735156368
__ALL__:dist_char,8401,2775
__ALL__:doc_len,156416,156416
__ALL__:cer_pct,5.3709339198036,1.7741151800327333
__ALL__:wer_pct,8.440455978656319,3.9898132427843804
__ALL__:token_sort_ratio,98.24738917609534,98.444241077265
